Mitchell Langerak,Torwart,22,Borussia Dortmund,-2
Roman Weidenfeller,Torwart,30,Borussia Dortmund,184
Sven Bender,Abwehr,22,Borussia Dortmund,99
Felipe Santana,Abwehr,25,Borussia Dortmund,44
Mats Hummels,Abwehr,22,Borussia Dortmund,185
Chris Löwe,Abwehr,22,Borussia Dortmund,19
Patrick Owomoyela,Abwehr,31,Borussia Dortmund,23
Lukasz Piszczek,Abwehr,26,Borussia Dortmund,174
Marcel Schmelzer,Abwehr,23,Borussia Dortmund,105
Neven Subotic,Abwehr,22,Borussia Dortmund,89
Jakub Blaszczykowski,Mittelfeld,25,Borussia Dortmund,151
Antonio da Silva,Mittelfeld,33,Borussia Dortmund,0
Mario Götze,Mittelfeld,19,Borussia Dortmund,118
Kevin Großkreutz,Mittelfeld,23,Borussia Dortmund,106
Ilkay Gündogan,Mittelfeld,20,Borussia Dortmund,97
Shinji Kagawa,Mittelfeld,22,Borussia Dortmund,195
Sebastian Kehl,Mittelfeld,31,Borussia Dortmund,129
Florian Kringe,Mittelfeld,28,Borussia Dortmund,1
Moritz Leitner,Mittelfeld,18,Borussia Dortmund,30
Lucas Barrios,Sturm,26,Borussia Dortmund,42
Robert Lewandowski,Sturm,22,Borussia Dortmund,230
Ivan Perisic,Sturm,22,Borussia Dortmund,71
Mohamed Zidan,Sturm,29,Borussia Dortmund,56
Jörg Butt,Torwart,37,Bayern München,10
Manuel Neuer,Torwart,25,Bayern München,150
David Alaba,Abwehr,19,Bayern München,72
Holger Badstuber,Abwehr,22,Bayern München,140
Jerome Boateng,Abwehr,22,Bayern München,42
Diego Contento,Abwehr,21,Bayern München,2
Philipp Lahm,Abwehr,27,Bayern München,116
Rafinha,Abwehr,25,Bayern München,36
Daniel van Buyten,Abwehr,33,Bayern München,76
Toni Kroos,Mittelfeld,21,Bayern München,152
Luiz Gustavo,Mittelfeld,24,Bayern München,69
Thomas Müller,Mittelfeld,21,Bayern München,144
Danijel Pranjic,Mittelfeld,29,Bayern München,5
Franck Ribery,Mittelfeld,28,Bayern München,230
Arjen Robben,Mittelfeld,27,Bayern München,114
Bastian Schweinsteiger,Mittelfeld,27,Bayern München,105
Anatoliy Tymoshchuk,Mittelfeld,32,Bayern München,46
Takashi Usami,Mittelfeld,19,Bayern München,3
Mario Gomez,Sturm,26,Bayern München,176
Ivica Olic,Sturm,31,Bayern München,16
Nils Petersen,Sturm,22,Bayern München,17
Ralf Fährmann,Torwart,22,FC Schalke 04,12
Timo Hildebrand,Torwart,32,FC Schalke 04,29
Mathias Schober,Torwart,35,FC Schalke 04,3
Lars Unnerstall,Torwart,21,FC Schalke 04,91
Sergio Escudero,Abwehr,21,FC Schalke 04,0
Christian Fuchs,Abwehr,25,FC Schalke 04,90
Benedikt Höwedes,Abwehr,23,FC Schalke 04,58
Joel Matip,Abwehr,19,FC Schalke 04,95
Christoph Metzelder,Abwehr,30,FC Schalke 04,28
Kyriakos Papadopoulos,Abwehr,19,FC Schalke 04,67
Atsuto Uchida,Abwehr,23,FC Schalke 04,23
Alexander Baumjohann,Mittelfeld,24,FC Schalke 04,10
Julian Draxler,Mittelfeld,17,FC Schalke 04,73
Marco Höger,Mittelfeld,21,FC Schalke 04,41
Lewis Holtby,Mittelfeld,20,FC Schalke 04,80
Tim Hoogland,Mittelfeld,26,FC Schalke 04,-6
Jermaine Jones,Mittelfeld,29,FC Schalke 04,61
José Manuel Jurado,Mittelfeld,25,FC Schalke 04,25
Peer Kluge,Mittelfeld,30,FC Schalke 04,5
Jan Moravek,Mittelfeld,21,FC Schalke 04,4
Christoph Moritz,Mittelfeld,21,FC Schalke 04,6
Edu,Sturm,29,FC Schalke 04,1
Jefferson Farfan,Sturm,26,FC Schalke 04,91
Klaas Jan Huntelaar,Sturm,27,FC Schalke 04,224
Ciprian Marica,Sturm,25,FC Schalke 04,26
Chinedu Obasi,Sturm,25,FC Schalke 04,21
Teemu Pukki,Sturm,21,FC Schalke 04,50
Raul,Sturm,34,FC Schalke 04,147
Marc-André ter Stegen,Torwart,19,Bor. Mönchengladbach,184
Roel Brouwers,Abwehr,29,Bor. Mönchengladbach,88
Filip Daems,Abwehr,32,Bor. Mönchengladbach,138
Dante,Abwehr,27,Bor. Mönchengladbach,124
Tony Jantschke,Abwehr,21,Bor. Mönchengladbach,69
Julian Korb,Abwehr,19,Bor. Mönchengladbach,1
Roman Neustädter,Abwehr,23,Bor. Mönchengladbach,99
Havard Nordtveit,Abwehr,21,Bor. Mönchengladbach,59
Martin Stranzl,Abwehr,31,Bor. Mönchengladbach,77
Oscar Wendt,Abwehr,25,Bor. Mönchengladbach,11
Juan Arango,Mittelfeld,31,Bor. Mönchengladbach,140
Tolga Cigerci,Mittelfeld,19,Bor. Mönchengladbach,7
Patrick Herrmann,Mittelfeld,20,Bor. Mönchengladbach,98
Mathew Leckie,Mittelfeld,20,Bor. Mönchengladbach,5
Thorben Marx,Mittelfeld,30,Bor. Mönchengladbach,20
Marco Reus,Mittelfeld,22,Bor. Mönchengladbach,261
Alexander Ring,Mittelfeld,20,Bor. Mönchengladbach,5
Lukas Rupp,Mittelfeld,20,Bor. Mönchengladbach,3
Matthias Zimmermann,Mittelfeld,19,Bor. Mönchengladbach,1
Raul Bobadilla,Sturm,24,Bor. Mönchengladbach,15
Igor de Camargo,Sturm,28,Bor. Mönchengladbach,46
Mike Hanke,Sturm,27,Bor. Mönchengladbach,106
Joshua King,Sturm,19,Bor. Mönchengladbach,2
Yuki Otsu,Sturm,21,Bor. Mönchengladbach,3
Amin Younes,Sturm,17,Bor. Mönchengladbach,1
Fabian Giefer,Torwart,21,Bayer 04 Leverkusen,-4
Bernd Leno,Torwart,19,Bayer 04 Leverkusen,200
