Manuel Neuer,Torwart,31,Bayern München,18
Tom Starke,Torwart,36,Bayern München,14
Sven Ulreich,Torwart,28,Bayern München,158
David Alaba,Abwehr,25,Bayern München,85
Jerome Boateng,Abwehr,28,Bayern München,99
Marco Friedl,Abwehr,19,Bayern München,12
Mats Hummels,Abwehr,28,Bayern München,131
Javi Martinez,Abwehr,28,Bayern München,84
Juan Bernat,Abwehr,24,Bayern München,18
Joshua Kimmich,Abwehr,22,Bayern München,121
Lars Lukas Mai,Abwehr,17,Bayern München,4
Rafinha,Abwehr,31,Bayern München,64
Niklas Süle,Abwehr,21,Bayern München,92
Kingsley Coman,Mittelfeld,21,Bayern München,97
Niklas Dorsch,Mittelfeld,19,Bayern München,8
James,Mittelfeld,26,Bayern München,135
Thomas Müller,Mittelfeld,27,Bayern München,147
Franck Ribery,Mittelfeld,34,Bayern München,80
Arjen Robben,Mittelfeld,33,Bayern München,105
Sebastian Rudy,Mittelfeld,27,Bayern München,51
Meritan Shabani,Mittelfeld,18,Bayern München,-4
Thiago,Mittelfeld,26,Bayern München,53
Corentin Tolisso,Mittelfeld,22,Bayern München,67
Arturo Vidal,Mittelfeld,30,Bayern München,83
Franck Evina,Sturm,17,Bayern München,2
Robert Lewandowski,Sturm,28,Bayern München,219
Sandro Wagner,Sturm,29,Bayern München,125
Kwasi Okyere Wriedt,Sturm,23,Bayern München,1
Ralf Fährmann,Torwart,28,FC Schalke 04,148
Alexander Nübel,Torwart,20,FC Schalke 04,7
Abdul Rahman Baba,Abwehr,23,FC Schalke 04,3
Coke,Abwehr,30,FC Schalke 04,1
Pablo Insua,Abwehr,23,FC Schalke 04,1
Thilo Kehrer,Abwehr,20,FC Schalke 04,86
Naldo,Abwehr,34,FC Schalke 04,219
Matija Nastasic,Abwehr,24,FC Schalke 04,65
Bastian Oczipka,Abwehr,28,FC Schalke 04,43
Nabil Bentaleb,Mittelfeld,22,FC Schalke 04,21
Daniel Caligiuri,Mittelfeld,29,FC Schalke 04,145
Leon Goretzka,Mittelfeld,22,FC Schalke 04,62
Amine Harit,Mittelfeld,20,FC Schalke 04,103
Yevhen Konoplyanka,Mittelfeld,27,FC Schalke 04,84
Weston McKennie,Mittelfeld,18,FC Schalke 04,37
Max Meyer,Mittelfeld,21,FC Schalke 04,77
Alessandro Schöpf,Mittelfeld,23,FC Schalke 04,6
Benjamin Stambouli,Mittelfeld,26,FC Schalke 04,60
Guido Burgstaller,Sturm,28,FC Schalke 04,136
Franco Di Santo,Sturm,28,FC Schalke 04,29
Breel Embolo,Sturm,20,FC Schalke 04,24
Marko Pjaca,Sturm,22,FC Schalke 04,12
Fabian Reese,Sturm,19,FC Schalke 04,7
Cedric Teuchert,Sturm,20,FC Schalke 04,4
Oliver Baumann,Torwart,27,TSG Hoffenheim,156
Kevin Akpoguma,Abwehr,22,TSG Hoffenheim,56
Ermin Bicakcic,Abwehr,27,TSG Hoffenheim,19
Benjamin Hübner,Abwehr,28,TSG Hoffenheim,115
Pavel Kaderabek,Abwehr,25,TSG Hoffenheim,102
Havard Nordtveit,Abwehr,27,TSG Hoffenheim,31
Stefan Posch,Abwehr,20,TSG Hoffenheim,14
Jeremy Toljan,Abwehr,22,TSG Hoffenheim,16
Kevin Vogt,Abwehr,25,TSG Hoffenheim,101
Nadiem Amiri,Mittelfeld,20,TSG Hoffenheim,80
Kerem Demirbay,Mittelfeld,24,TSG Hoffenheim,64
Dennis Geiger,Mittelfeld,19,TSG Hoffenheim,88
Serge Gnabry,Mittelfeld,22,TSG Hoffenheim,150
Florian Grillitsch,Mittelfeld,21,TSG Hoffenheim,82
Philipp Ochs,Mittelfeld,20,TSG Hoffenheim,4
Felix Passlack,Mittelfeld,19,TSG Hoffenheim,0
Eugen Polanski,Mittelfeld,31,TSG Hoffenheim,10
Lukas Rupp,Mittelfeld,26,TSG Hoffenheim,57
Nico Schulz,Mittelfeld,24,TSG Hoffenheim,107
Steven Zuber,Mittelfeld,25,TSG Hoffenheim,29
Robert Zulj,Mittelfeld,25,TSG Hoffenheim,-2
Robin Hack,Sturm,18,TSG Hoffenheim,13
Andrej Kramaric,Sturm,26,TSG Hoffenheim,171
Adam Szalai,Sturm,29,TSG Hoffenheim,42
Mark Uth,Sturm,25,TSG Hoffenheim,152
Sandro Wagner,Sturm,29,TSG Hoffenheim,125
Roman Bürki,Torwart,26,Borussia Dortmund,146
Roman Weidenfeller,Torwart,36,Borussia Dortmund,3
Manuel Akanji,Abwehr,22,Borussia Dortmund,29
Marc Bartra,Abwehr,26,Borussia Dortmund,18
Raphael Guerreiro,Abwehr,23,Borussia Dortmund,-3
Lukasz Piszczek,Abwehr,32,Borussia Dortmund,43
Marcel Schmelzer,Abwehr,29,Borussia Dortmund,5
Sokratis,Abwehr,29,Borussia Dortmund,70
Neven Subotic,Abwehr,28,Borussia Dortmund,1
Jeremy Toljan,Abwehr,22,Borussia Dortmund,16
Ömer Toprak,Abwehr,28,Borussia Dortmund,66
Dan-Axel Zagadou,Abwehr,18,Borussia Dortmund,6
Jacob Bruun Larsen,Mittelfeld,18,Borussia Dortmund,0
Gonzalo Castro,Mittelfeld,30,Borussia Dortmund,13
Mahmoud Dahoud,Mittelfeld,21,Borussia Dortmund,44
Sergio Gomez,Mittelfeld,16,Borussia Dortmund,2
Mario Götze,Mittelfeld,25,Borussia Dortmund,79
Shinji Kagawa,Mittelfeld,28,Borussia Dortmund,68
Felix Passlack,Mittelfeld,19,Borussia Dortmund,0
Christian Pulisic,Mittelfeld,18,Borussia Dortmund,84
Marco Reus,Mittelfeld,28,Borussia Dortmund,64
Nuri Sahin,Mittelfeld,28,Borussia Dortmund,46
Jadon Sancho,Mittelfeld,17,Borussia Dortmund,43
Julian Weigl,Mittelfeld,21,Borussia Dortmund,23
Pierre-Emerick Aubameyang,Sturm,28,Borussia Dortmund,57
Michy Batshuayi,Sturm,23,Borussia Dortmund,33
Alexander Isak,Sturm,17,Borussia Dortmund,6
Maximilian Philipp,Sturm,23,Borussia Dortmund,83
André Schürrle,Sturm,26,Borussia Dortmund,16
Andrey Yarmolenko,Sturm,27,Borussia Dortmund,51
Bernd Leno,Torwart,25,Bayer 04 Leverkusen,158
Ramazan Özcan,Torwart,33,Bayer 04 Leverkusen,8
Sven Bender,Abwehr,28,Bayer 04 Leverkusen,84
Aleksandar Dragovic,Abwehr,26,Bayer 04 Leverkusen,-3
Benjamin Henrichs,Abwehr,20,Bayer 04 Leverkusen,21
