Christian Fiedler,Tor,30,Hertha BSC,68
Gerhard Tremmel,Tor,26,Hertha BSC,22
Sofian Chahed,Abwehr,22,Hertha BSC,29
Malik Fathi,Abwehr,21,Hertha BSC,50
Arne Friedrich,Abwehr,26,Hertha BSC,62
Gilberto,Abwehr,29,Hertha BSC,51
Alexander Madlung,Abwehr,23,Hertha BSC,47
Christopher Samba,Abwehr,21,Hertha BSC,14
Josip Simunic,Abwehr,27,Hertha BSC,34
Dick Burik van,Abwehr,31,Hertha BSC,55
Yildiray Bastürk,Mittelfeld,26,Hertha BSC,81
Ellery Cairo,Mittelfeld,26,Hertha BSC,40
Pal Dardai,Mittelfeld,29,Hertha BSC,33
Ashkan Dejagah,Mittelfeld,19,Hertha BSC,3
Niko Kovac,Mittelfeld,33,Hertha BSC,64
Marcelinho,Mittelfeld,30,Hertha BSC,121
Thorben Marx,Mittelfeld,24,Hertha BSC,12
Andreas Neuendorf,Mittelfeld,30,Hertha BSC,34
Andreas Schmidt,Mittelfeld,31,Hertha BSC,2
Oliver Schröder,Mittelfeld,25,Hertha BSC,36
Kevin-Prince Boateng,Sturm,18,Hertha BSC,45
Solomon Okoronkwo,Sturm,18,Hertha BSC,14
Marko Pantelic,Sturm,26,Hertha BSC,92
Nando Rafael,Sturm,21,Hertha BSC,60
Vaclav Sverkos,Sturm,21,Hertha BSC,37
Artur Wichniarek,Sturm,28,Hertha BSC,22
Dennis Eilhoff,Tor,23,Arminia Bielefeld,23
Mathias Hain,Tor,32,Arminia Bielefeld,87
Petr Gabriel,Abwehr,32,Arminia Bielefeld,13
Bernd Korzynietz,Abwehr,25,Arminia Bielefeld,70
Borges Marcio,Abwehr,32,Arminia Bielefeld,58
Tobias Rau,Abwehr,23,Arminia Bielefeld,21
Markus Schuler,Abwehr,28,Arminia Bielefeld,56
Heiko Westermann,Abwehr,21,Arminia Bielefeld,78
Detlev Dammeier,Mittelfeld,36,Arminia Bielefeld,24
Tim Danneberg,Mittelfeld,19,Arminia Bielefeld,3
Leon Diego,Mittelfeld,21,Arminia Bielefeld,8
Michael Fink,Mittelfeld,23,Arminia Bielefeld,83
Rüdiger Kauf,Mittelfeld,30,Arminia Bielefeld,35
David Kobylik,Mittelfeld,24,Arminia Bielefeld,55
Nebojsa Krupnikovic,Mittelfeld,31,Arminia Bielefeld,29
