Manuel Neuer,Torwart,26,Bayern München,166
Tom Starke,Torwart,31,Bayern München,22
David Alaba,Abwehr,20,Bayern München,108
Holger Badstuber,Abwehr,23,Bayern München,35
Jerome Boateng,Abwehr,23,Bayern München,109
Diego Contento,Abwehr,22,Bayern München,7
Dante,Abwehr,28,Bayern München,121
Javi Martinez,Abwehr,23,Bayern München,108
Philipp Lahm,Abwehr,28,Bayern München,152
Rafinha,Abwehr,26,Bayern München,27
Daniel van Buyten,Abwehr,34,Bayern München,46
Emre Can,Mittelfeld,18,Bayern München,12
Pierre-Emile Höjbjerg,Mittelfeld,16,Bayern München,2
Toni Kroos,Mittelfeld,22,Bayern München,145
Luiz Gustavo,Mittelfeld,25,Bayern München,79
Thomas Müller,Mittelfeld,22,Bayern München,194
Franck Ribery,Mittelfeld,29,Bayern München,240
Arjen Robben,Mittelfeld,28,Bayern München,92
Bastian Schweinsteiger,Mittelfeld,28,Bayern München,164
Xherdan Shaqiri,Mittelfeld,20,Bayern München,107
Anatoliy Tymoshchuk,Mittelfeld,33,Bayern München,23
Mario Gomez,Sturm,27,Bayern München,95
Mario Mandzukic,Sturm,26,Bayern München,127
Claudio Pizarro,Sturm,33,Bayern München,70
Mitchell Langerak,Torwart,23,Borussia Dortmund,16
Roman Weidenfeller,Torwart,31,Borussia Dortmund,150
Sven Bender,Abwehr,23,Borussia Dortmund,58
Felipe Santana,Abwehr,26,Borussia Dortmund,21
Mats Hummels,Abwehr,23,Borussia Dortmund,92
Lukasz Piszczek,Abwehr,27,Borussia Dortmund,113
Marcel Schmelzer,Abwehr,24,Borussia Dortmund,75
Neven Subotic,Abwehr,23,Borussia Dortmund,85
Leonardo Bittencourt,Mittelfeld,18,Borussia Dortmund,14
Jakub Blaszczykowski,Mittelfeld,26,Borussia Dortmund,161
Mario Götze,Mittelfeld,20,Borussia Dortmund,207
Kevin Großkreutz,Mittelfeld,24,Borussia Dortmund,53
Ilkay Gündogan,Mittelfeld,21,Borussia Dortmund,127
Jonas Hofmann,Mittelfeld,20,Borussia Dortmund,10
Sebastian Kehl,Mittelfeld,32,Borussia Dortmund,70
Oliver Kirch,Mittelfeld,29,Borussia Dortmund,-4
Moritz Leitner,Mittelfeld,19,Borussia Dortmund,21
Marco Reus,Mittelfeld,23,Borussia Dortmund,174
Nuri Sahin,Mittelfeld,23,Borussia Dortmund,53
Balint Bajner,Sturm,21,Borussia Dortmund,1
Robert Lewandowski,Sturm,23,Borussia Dortmund,201
Ivan Perisic,Sturm,23,Borussia Dortmund,29
Julian Schieber,Sturm,23,Borussia Dortmund,23
Bernd Leno,Torwart,20,Bayer 04 Leverkusen,159
Michael Rensing,Torwart,28,Bayer 04 Leverkusen,2
Sebastian Boenisch,Abwehr,25,Bayer 04 Leverkusen,35
Daniel Carvajal,Abwehr,20,Bayer 04 Leverkusen,128
Manuel Friedrich,Abwehr,32,Bayer 04 Leverkusen,10
Michal Kadlec,Abwehr,27,Bayer 04 Leverkusen,12
Daniel Schwaab,Abwehr,23,Bayer 04 Leverkusen,18
Ömer Toprak,Abwehr,23,Bayer 04 Leverkusen,94
Philipp Wollscheid,Abwehr,23,Bayer 04 Leverkusen,94
Okan Aydin,Mittelfeld,18,Bayer 04 Leverkusen,1
Karim Bellarabi,Mittelfeld,22,Bayer 04 Leverkusen,19
Lars Bender,Mittelfeld,23,Bayer 04 Leverkusen,149
Gonzalo Castro,Mittelfeld,25,Bayer 04 Leverkusen,150
Jens Hegeler,Mittelfeld,24,Bayer 04 Leverkusen,50
Hajime Hosogai,Mittelfeld,26,Bayer 04 Leverkusen,16
Dominik Kohr,Mittelfeld,18,Bayer 04 Leverkusen,4
Stefan Reinartz,Mittelfeld,23,Bayer 04 Leverkusen,113
Renato Augusto,Mittelfeld,24,Bayer 04 Leverkusen,0
Simon Rolfes,Mittelfeld,30,Bayer 04 Leverkusen,123
Sidney Sam,Mittelfeld,24,Bayer 04 Leverkusen,89
Junior Fernandes,Sturm,23,Bayer 04 Leverkusen,7
