Gabor Kiraly,Tor,24,Hertha BSC,80
Michael Hartmann,Abwehr,26,Hertha BSC,85
Kostas Konstantinidis,Abwehr,27,Hertha BSC,46
Marko Rehmer,Abwehr,28,Hertha BSC,59
Anthony Sanneh,Abwehr,29,Hertha BSC,20
Josip Simunic,Abwehr,22,Hertha BSC,21
Dick Burik van,Abwehr,26,Hertha BSC,67
Stefan Beinlich,Mittelfeld,28,Hertha BSC,55
Pal Dardai,Mittelfeld,24,Hertha BSC,47
Sebastian Deisler,Mittelfeld,20,Hertha BSC,66
Benjamin Köhler,Mittelfeld,19,Hertha BSC,1
Rob Maas,Mittelfeld,30,Hertha BSC,4
Thorben Marx,Mittelfeld,19,Hertha BSC,1
Andreas Schmidt,Mittelfeld,26,Hertha BSC,62
René Tretschok,Mittelfeld,31,Hertha BSC,66
Sixten Veit,Mittelfeld,30,Hertha BSC,18
Dariusz Wosz,Mittelfeld,31,Hertha BSC,55
Alves Alex,Sturm,25,Hertha BSC,67
Ali Daei,Sturm,31,Hertha BSC,39
Kai Michalke,Sturm,24,Hertha BSC,10
Michael Preetz,Sturm,32,Hertha BSC,115
Piotr Reiss,Sturm,28,Hertha BSC,11
Bryan Roy,Sturm,30,Hertha BSC,12
Eyjolfur Sverrisson,Sturm,31,Hertha BSC,66
Andreas Thom,Sturm,34,Hertha BSC,1
Sead Zilic,Sturm,17,Hertha BSC,2
Thomas Ernst,Tor,32,VfL Bochum,21
Rein Duijnhoven van,Tor,32,VfL Bochum,72
Christian Vander,Tor,19,VfL Bochum,7
Michael Bemben,Abwehr,24,VfL Bochum,29
Sören Colding,Abwehr,27,VfL Bochum,35
Frank Fahrenhorst,Abwehr,22,VfL Bochum,33
Paul Freier,Abwehr,21,VfL Bochum,45
Zoran Mamic,Abwehr,28,VfL Bochum,43
Martin Meichelbeck,Abwehr,23,VfL Bochum,37
Damir Milinovic,Abwehr,27,VfL Bochum,31
Hilko Ristau,Abwehr,26,VfL Bochum,22
Rouven Schröder,Abwehr,24,VfL Bochum,16
Axel Sundermann,Abwehr,32,VfL Bochum,18
Samir Toplak,Abwehr,30,VfL Bochum,18
Yildiray Bastürk,Mittelfeld,21,VfL Bochum,72
Delron Buckley,Mittelfeld,22,VfL Bochum,42
Ante Covic,Mittelfeld,24,VfL Bochum,5
Mirko Dickhaut,Mittelfeld,29,VfL Bochum,37
Matthias Lust,Mittelfeld,30,VfL Bochum,4
Sergei Mandreko,Mittelfeld,29,VfL Bochum,41
Thomas Reis,Mittelfeld,26,VfL Bochum,36
Mike Rietpietsch,Mittelfeld,26,VfL Bochum,5
Sebastian Schindzielorz,Mittelfeld,21,VfL Bochum,72
Olaf Schreiber,Mittelfeld,30,VfL Bochum,12
Thomas Stickroth,Mittelfeld,35,VfL Bochum,20
Henryk Baluszynski,Sturm,28,VfL Bochum,14
Thomas Christiansen,Sturm,27,VfL Bochum,18
Zdravko Drincic,Sturm,28,VfL Bochum,26
Marijo Maric,Sturm,23,VfL Bochum,73
René Müller,Sturm,26,VfL Bochum,1
Peter Peschel,Sturm,28,VfL Bochum,45
Sascha Siebert,Sturm,22,VfL Bochum,1
Achim Weber,Sturm,31,VfL Bochum,20
Frank Rost,Tor,27,Werder Bremen,76
Mladen Krstajic,Abwehr,26,Werder Bremen,59
Björn Schierenbeck,Abwehr,26,Werder Bremen,2
Paul Stalteri,Abwehr,22,Werder Bremen,61
Razundara Tjikuzu,Abwehr,20,Werder Bremen,24
Bernhard Trares,Abwehr,34,Werder Bremen,15
Frank Verlaat,Abwehr,32,Werder Bremen,43
Andree Wiedener,Abwehr,30,Werder Bremen,8
