Manuel Neuer,Torwart,27,Bayern München,184
Lukas Raeder,Torwart,19,Bayern München,6
Tom Starke,Torwart,32,Bayern München,10
David Alaba,Abwehr,21,Bayern München,134
Jerome Boateng,Abwehr,24,Bayern München,92
Diego Contento,Abwehr,23,Bayern München,9
Dante,Abwehr,29,Bayern München,91
Javi Martinez,Abwehr,24,Bayern München,48
Philipp Lahm,Abwehr,29,Bayern München,140
Rafinha,Abwehr,27,Bayern München,52
Daniel van Buyten,Abwehr,35,Bayern München,15
Mario Götze,Mittelfeld,21,Bayern München,121
Pierre-Emile Höjbjerg,Mittelfeld,17,Bayern München,6
Jan Kirchhoff,Mittelfeld,22,Bayern München,9
Toni Kroos,Mittelfeld,23,Bayern München,117
Thomas Müller,Mittelfeld,23,Bayern München,171
Franck Ribery,Mittelfeld,30,Bayern München,168
Arjen Robben,Mittelfeld,29,Bayern München,177
Ylli Sallahi,Mittelfeld,19,Bayern München,-6
Bastian Schweinsteiger,Mittelfeld,29,Bayern München,96
Xherdan Shaqiri,Mittelfeld,21,Bayern München,69
Thiago,Mittelfeld,22,Bayern München,79
Mitchell Weiser,Mittelfeld,19,Bayern München,-5
Mario Mandzukic,Sturm,27,Bayern München,147
Claudio Pizarro,Sturm,34,Bayern München,82
Mitchell Langerak,Torwart,24,Borussia Dortmund,18
Roman Weidenfeller,Torwart,32,Borussia Dortmund,150
Sven Bender,Abwehr,24,Borussia Dortmund,68
Erik Durm,Abwehr,21,Borussia Dortmund,59
Manuel Friedrich,Abwehr,33,Borussia Dortmund,19
Mats Hummels,Abwehr,24,Borussia Dortmund,102
Koray,Abwehr,18,Borussia Dortmund,1
Lukasz Piszczek,Abwehr,28,Borussia Dortmund,55
Marian Sarr,Abwehr,18,Borussia Dortmund,-2
Marcel Schmelzer,Abwehr,25,Borussia Dortmund,50
Sokratis,Abwehr,25,Borussia Dortmund,108
Neven Subotic,Abwehr,24,Borussia Dortmund,34
Jakub Blaszczykowski,Mittelfeld,27,Borussia Dortmund,27
Kevin Großkreutz,Mittelfeld,25,Borussia Dortmund,103
Ilkay Gündogan,Mittelfeld,22,Borussia Dortmund,0
Jonas Hofmann,Mittelfeld,21,Borussia Dortmund,50
Milos Jojic,Mittelfeld,21,Borussia Dortmund,40
Sebastian Kehl,Mittelfeld,33,Borussia Dortmund,64
Oliver Kirch,Mittelfeld,30,Borussia Dortmund,26
Henrikh Mkhitaryan,Mittelfeld,24,Borussia Dortmund,147
Marco Reus,Mittelfeld,24,Borussia Dortmund,246
Nuri Sahin,Mittelfeld,24,Borussia Dortmund,118
Pierre-Emerick Aubameyang,Sturm,24,Borussia Dortmund,95
Marvin Ducksch,Sturm,19,Borussia Dortmund,3
Robert Lewandowski,Sturm,24,Borussia Dortmund,217
Julian Schieber,Sturm,24,Borussia Dortmund,7
Ralf Fährmann,Torwart,24,FC Schalke 04,142
Timo Hildebrand,Torwart,34,FC Schalke 04,44
Dennis Aogo,Abwehr,26,FC Schalke 04,31
Felipe Santana,Abwehr,27,FC Schalke 04,10
Christian Fuchs,Abwehr,27,FC Schalke 04,-9
Benedikt Höwedes,Abwehr,25,FC Schalke 04,37
Sead Kolasinac,Abwehr,20,FC Schalke 04,43
Joel Matip,Abwehr,21,FC Schalke 04,81
Philipp Max,Abwehr,19,FC Schalke 04,2
Roman Neustädter,Abwehr,25,FC Schalke 04,72
Kyriakos Papadopoulos,Abwehr,21,FC Schalke 04,-9
Atsuto Uchida,Abwehr,25,FC Schalke 04,10
Anthony Annan,Mittelfeld,27,FC Schalke 04,3
Kaan Ayhan,Mittelfeld,18,FC Schalke 04,43
Tranquillo Barnetta,Mittelfeld,28,FC Schalke 04,22
Kevin-Prince Boateng,Mittelfeld,26,FC Schalke 04,84
Christian Clemens,Mittelfeld,21,FC Schalke 04,4
Julian Draxler,Mittelfeld,19,FC Schalke 04,68
Leon Goretzka,Mittelfeld,18,FC Schalke 04,53
Marco Höger,Mittelfeld,23,FC Schalke 04,10
Tim Hoogland,Mittelfeld,28,FC Schalke 04,8
Jermaine Jones,Mittelfeld,31,FC Schalke 04,14
Jan Kirchhoff,Mittelfeld,22,FC Schalke 04,9
Max Meyer,Mittelfeld,17,FC Schalke 04,111
Leroy Sané,Mittelfeld,17,FC Schalke 04,1
Jefferson Farfan,Sturm,28,FC Schalke 04,97
Klaas Jan Huntelaar,Sturm,29,FC Schalke 04,92
