Marwin Hitz,Tor,26,FC Augsburg,122
Alexander Manninger,Tor,37,FC Augsburg,40
Jan-Ingwer Callsen-Bracker,Abwehr,29,FC Augsburg,36
Marcel Jong de,Abwehr,27,FC Augsburg,-2
Jeong-Ho Hong,Abwehr,24,FC Augsburg,21
Christoph Janker,Abwehr,29,FC Augsburg,-7
Ragnar Klavan,Abwehr,28,FC Augsburg,101
Ronny Philp,Abwehr,25,FC Augsburg,2
Paul Verhaegh,Abwehr,30,FC Augsburg,107
Rahman Abdul Baba,Mittelfeld,20,FC Augsburg,81
Daniel Baier,Mittelfeld,30,FC Augsburg,103
Caiuby,Mittelfeld,26,FC Augsburg,27
Alexander Esswein,Mittelfeld,24,FC Augsburg,26
Markus Feulner,Mittelfeld,32,FC Augsburg,52
Pierre-Emile Höjbjerg,Mittelfeld,18,FC Augsburg,46
Dominik Kohr,Mittelfeld,20,FC Augsburg,36
Erik Thommy,Mittelfeld,19,FC Augsburg,3
Tobias Werner,Mittelfeld,29,FC Augsburg,96
Halil Altintop,Sturm,31,FC Augsburg,93
Raul Bobadilla,Sturm,27,FC Augsburg,119
Nikola Djurdjic,Sturm,28,FC Augsburg,0
Dong-Won Ji,Sturm,23,FC Augsburg,-19
Tim Matavz,Sturm,25,FC Augsburg,20
Sascha Mölders,Sturm,29,FC Augsburg,15
Shawn Parker,Sturm,21,FC Augsburg,8
Sascha Burchert,Tor,24,Hertha BSC,9
Rune Jarstein,Tor,29,Hertha BSC,4
Thomas Kraft,Tor,26,Hertha BSC,146
Anthony John Brooks,Abwehr,21,Hertha BSC,48
John Heitinga,Abwehr,30,Hertha BSC,11
Sebastian Langkamp,Abwehr,26,Hertha BSC,51
Fabian Lustenberger,Abwehr,26,Hertha BSC,24
Peter Pekarik,Abwehr,27,Hertha BSC,45
Marvin Plattenhardt,Abwehr,22,Hertha BSC,12
Nico Schulz,Abwehr,21,Hertha BSC,-17
Johannes Bergh den van,Abwehr,27,Hertha BSC,-8
Änis Ben-Hatira,Mittelfeld,26,Hertha BSC,34
Tolga Cigerci,Mittelfeld,22,Hertha BSC,-4
Genki Haraguchi,Mittelfeld,23,Hertha BSC,2
Jens Hegeler,Mittelfeld,26,Hertha BSC,15
Hajime Hosogai,Mittelfeld,28,Hertha BSC,3
Salomon Kalou,Mittelfeld,28,Hertha BSC,39
Marcel Ndjeng,Mittelfeld,32,Hertha BSC,15
Peter Niemeyer,Mittelfeld,30,Hertha BSC,12
Ronny,Mittelfeld,28,Hertha BSC,16
Ciljan Per Skjelbred,Mittelfeld,27,Hertha BSC,48
Valentin Stocker,Mittelfeld,25,Hertha BSC,53
Sami Allagui,Sturm,28,Hertha BSC,12
Roy Beerens,Sturm,26,Hertha BSC,6
Julian Schieber,Sturm,25,Hertha BSC,27
Sandro Wagner,Sturm,26,Hertha BSC,9
Koen Casteels,Tor,22,Werder Bremen,28
Richard Strebinger,Tor,21,Werder Bremen,-3
Raphael Wolf,Tor,26,Werder Bremen,62
Marnon Busch,Abwehr,19,Werder Bremen,6
Luca Caldirola,Abwehr,23,Werder Bremen,-12
Alejandro Galvez,Abwehr,25,Werder Bremen,38
Santiago Garcia,Abwehr,26,Werder Bremen,-3
Theodor Selassie Gebre,Abwehr,27,Werder Bremen,65
Oliver Hüsing,Abwehr,21,Werder Bremen,2
Assani Lukimya,Abwehr,28,Werder Bremen,24
Sebastian Prödl,Abwehr,27,Werder Bremen,50
Janek Sternberg,Abwehr,21,Werder Bremen,-10
Jannik Vestergaard,Abwehr,21,Werder Bremen,59
Levent Aycicek,Mittelfeld,20,Werder Bremen,18
Philipp Bargfrede,Mittelfeld,25,Werder Bremen,17
Maximilian Eggestein,Mittelfeld,17,Werder Bremen,2
Eljero Elia,Mittelfeld,27,Werder Bremen,-16
Clemens Fritz,Mittelfeld,33,Werder Bremen,54
Lukas Fröde,Mittelfeld,19,Werder Bremen,1
Izet Hajrovic,Mittelfeld,22,Werder Bremen,-5
Zlatko Junuzovic,Mittelfeld,26,Werder Bremen,148
Felix Kroos,Mittelfeld,23,Werder Bremen,20
Cedrick Makiadi,Mittelfeld,30,Werder Bremen,-4
Ludovic Obraniak,Mittelfeld,29,Werder Bremen,-1
Levin Öztunali,Mittelfeld,18,Werder Bremen,31
Özkan Yildirim,Mittelfeld,21,Werder Bremen,-4
Fin Bartels,Sturm,27,Werder Bremen,53
Franco Santo Di,Sturm,25,Werder Bremen,99
Melvyn Lorenzen,Sturm,19,Werder Bremen,8
Nils Petersen,Sturm,25,Werder Bremen,47
Davie Selke,Sturm,19,Werder Bremen,63
Mitchell Langerak,Tor,25,Borussia Dortmund,30
Roman Weidenfeller,Tor,33,Borussia Dortmund,124
Sven Bender,Abwehr,25,Borussia Dortmund,52
Erik Durm,Abwehr,22,Borussia Dortmund,36
Matthias Ginter,Abwehr,20,Borussia Dortmund,0
Kevin Großkreutz,Abwehr,26,Borussia Dortmund,3
Mats Hummels,Abwehr,25,Borussia Dortmund,77
Lukasz Piszczek,Abwehr,29,Borussia Dortmund,34
Marcel Schmelzer,Abwehr,26,Borussia Dortmund,42
