Mohamed Amsif,Tor,23,FC Augsburg,58
Simon Jentzsch,Tor,36,FC Augsburg,12
Alexander Manninger,Tor,35,FC Augsburg,64
Jan-Ingwer Callsen-Bracker,Abwehr,27,FC Augsburg,49
Marcel Jong de,Abwehr,25,FC Augsburg,4
Ragnar Klavan,Abwehr,26,FC Augsburg,31
Sebastian Langkamp,Abwehr,24,FC Augsburg,8
Matthias Ostrzolek,Abwehr,22,FC Augsburg,25
Michael Parkhurst,Abwehr,28,FC Augsburg,-3
Ronny Philp,Abwehr,23,FC Augsburg,6
Dominik Reinhardt,Abwehr,27,FC Augsburg,0
Gibril Sankoh,Abwehr,29,FC Augsburg,-18
Paul Verhaegh,Abwehr,28,FC Augsburg,24
Kevin Vogt,Abwehr,20,FC Augsburg,22
Daniel Baier,Mittelfeld,28,FC Augsburg,99
André Hahn,Mittelfeld,21,FC Augsburg,12
Ja-Cheol Koo,Mittelfeld,23,FC Augsburg,39
Jan Moravek,Mittelfeld,22,FC Augsburg,5
Knowledge Musona,Mittelfeld,22,FC Augsburg,-5
Andreas Ottl,Mittelfeld,27,FC Augsburg,-9
Milan Petrzela,Mittelfeld,29,FC Augsburg,-11
Somen Tchoyi,Mittelfeld,29,FC Augsburg,2
Tobias Werner,Mittelfeld,27,FC Augsburg,85
Aristide Bancé,Sturm,27,FC Augsburg,-18
Stephan Hain,Sturm,23,FC Augsburg,8
Dong-Won Ji,Sturm,21,FC Augsburg,35
Sascha Mölders,Sturm,27,FC Augsburg,41
Torsten Oehrl,Sturm,26,FC Augsburg,4
Giovanni Sio,Sturm,23,FC Augsburg,0
Sebastian Mielitz,Tor,23,Werder Bremen,120
Theodor Selassie Gebre,Abwehr,25,Werder Bremen,10
Aleksandar Ignjovski,Abwehr,21,Werder Bremen,36
Assani Lukimya,Abwehr,26,Werder Bremen,-11
Mateo Pavlovic,Abwehr,22,Werder Bremen,-10
Sebastian Prödl,Abwehr,25,Werder Bremen,26
Lukas Schmitz,Abwehr,23,Werder Bremen,-7
Sokratis,Abwehr,24,Werder Bremen,75
Philipp Bargfrede,Mittelfeld,23,Werder Bremen,11
Kevin Bruyne De,Mittelfeld,21,Werder Bremen,143
Mehmet Ekici,Mittelfeld,22,Werder Bremen,17
Eljero Elia,Mittelfeld,25,Werder Bremen,-9
Clemens Fritz,Mittelfeld,31,Werder Bremen,37
Aaron Hunt,Mittelfeld,25,Werder Bremen,164
Zlatko Junuzovic,Mittelfeld,24,Werder Bremen,92
Felix Kroos,Mittelfeld,21,Werder Bremen,6
Aleksandar Stevanovic,Mittelfeld,20,Werder Bremen,2
Tom Trybull,Mittelfeld,19,Werder Bremen,2
Özkan Yildirim,Mittelfeld,19,Werder Bremen,-8
Joseph Akpala,Sturm,25,Werder Bremen,14
Marko Arnautovic,Sturm,23,Werder Bremen,70
Niclas Füllkrug,Sturm,19,Werder Bremen,6
Nils Petersen,Sturm,23,Werder Bremen,67
Johannes Wurtz,Sturm,20,Werder Bremen,3
Mitchell Langerak,Tor,23,Borussia Dortmund,16
Roman Weidenfeller,Tor,31,Borussia Dortmund,140
Sven Bender,Abwehr,23,Borussia Dortmund,58
Santana Felipe,Abwehr,26,Borussia Dortmund,21
Kevin Großkreutz,Abwehr,24,Borussia Dortmund,55
Mats Hummels,Abwehr,23,Borussia Dortmund,92
Lukasz Piszczek,Abwehr,27,Borussia Dortmund,113
Marcel Schmelzer,Abwehr,24,Borussia Dortmund,75
Neven Subotic,Abwehr,23,Borussia Dortmund,85
Leonardo Bittencourt,Mittelfeld,18,Borussia Dortmund,14
Jakub Blaszczykowski,Mittelfeld,26,Borussia Dortmund,161
Ilkay Gündogan,Mittelfeld,21,Borussia Dortmund,127
Jonas Hofmann,Mittelfeld,20,Borussia Dortmund,10
Sebastian Kehl,Mittelfeld,32,Borussia Dortmund,70
Oliver Kirch,Mittelfeld,29,Borussia Dortmund,-4
Moritz Leitner,Mittelfeld,19,Borussia Dortmund,21
Ivan Perisic,Mittelfeld,23,Borussia Dortmund,33
Marco Reus,Mittelfeld,23,Borussia Dortmund,174
Nuri Sahin,Mittelfeld,23,Borussia Dortmund,53
Balint Bajner,Sturm,21,Borussia Dortmund,1
Mario Götze,Sturm,20,Borussia Dortmund,197
Robert Lewandowski,Sturm,23,Borussia Dortmund,201
Julian Schieber,Sturm,23,Borussia Dortmund,23
Robert Almer,Tor,28,Fortuna Düsseldorf,3
Fabian Giefer,Tor,22,Fortuna Düsseldorf,147
Leon Balogun,Abwehr,24,Fortuna Düsseldorf,11
Juanan,Abwehr,25,Fortuna Düsseldorf,-8
Jens Langeneke,Abwehr,35,Fortuna Düsseldorf,34
Martin Latka,Abwehr,27,Fortuna Düsseldorf,38
Tobias Levels,Abwehr,25,Fortuna Düsseldorf,-1
Stelios Malezas,Abwehr,27,Fortuna Düsseldorf,34
Johannes Bergh den van,Abwehr,25,Fortuna Düsseldorf,19
Christian Weber,Abwehr,28,Fortuna Düsseldorf,2
Axel Bellinghausen,Mittelfeld,29,Fortuna Düsseldorf,33
Adam Bodzek,Mittelfeld,26,Fortuna Düsseldorf,35
Du-Ri Cha,Mittelfeld,32,Fortuna Düsseldorf,-3
Oliver Fink,Mittelfeld,30,Fortuna Düsseldorf,1
André Fomitschow,Mittelfeld,21,Fortuna Düsseldorf,1
Ronny Garbuschewski,Mittelfeld,26,Fortuna Düsseldorf,-7
Andreas Lambertz,Mittelfeld,27,Fortuna Düsseldorf,19
Genki Omae,Mittelfeld,22,Fortuna Düsseldorf,3
Ivan Paurevic,Mittelfeld,21,Fortuna Düsseldorf,-3
Robert Tesche,Mittelfeld,25,Fortuna Düsseldorf,-3
Mathis Bolly,Sturm,21,Fortuna Düsseldorf,8
Ken Ilsö,Sturm,25,Fortuna Düsseldorf,20
Robbie Kruse,Sturm,23,Fortuna Düsseldorf,85
Nando Rafael,Sturm,28,Fortuna Düsseldorf,-5
Stefan Reisinger,Sturm,30,Fortuna Düsseldorf,42
Dani Schahin,Sturm,23,Fortuna Düsseldorf,36
Andrey Voronin,Sturm,33,Fortuna Düsseldorf,1
Gerrit Wegkamp,Sturm,19,Fortuna Düsseldorf,3
Oka Nikolov,Tor,38,Eintracht Frankfurt,32
Aykut Özer,Tor,19,Eintracht Frankfurt,1
Kevin Trapp,Tor,22,Eintracht Frankfurt,180
Anderson,Abwehr,24,Eintracht Frankfurt,71
Heiko Butscher,Abwehr,32,Eintracht Frankfurt,7
Stefano Celozzi,Abwehr,23,Eintracht Frankfurt,15
Vadim Demidov,Abwehr,25,Eintracht Frankfurt,-3
Constant Djakpa,Abwehr,25,Eintracht Frankfurt,10
Sebastian Jung,Abwehr,22,Eintracht Frankfurt,98
Oliver Marc Kempf,Abwehr,17,Eintracht Frankfurt,0
Bastian Oczipka,Abwehr,23,Eintracht Frankfurt,73
Marco Russ,Abwehr,26,Eintracht Frankfurt,28
Carlos Zambrano,Abwehr,23,Eintracht Frankfurt,60
Takashi Inui,Mittelfeld,24,Eintracht Frankfurt,115
Sonny Kittel,Mittelfeld,19,Eintracht Frankfurt,6
Benjamin Köhler,Mittelfeld,31,Eintracht Frankfurt,6
Martin Lanig,Mittelfeld,28,Eintracht Frankfurt,40
Karim Matmour,Mittelfeld,27,Eintracht Frankfurt,-19
Sebastian Rode,Mittelfeld,21,Eintracht Frankfurt,143
Pirmin Schwegler,Mittelfeld,25,Eintracht Frankfurt,108
Marc Stendera,Mittelfeld,16,Eintracht Frankfurt,12
Stefan Aigner,Sturm,24,Eintracht Frankfurt,98
Erwin Hoffer,Sturm,25,Eintracht Frankfurt,11
Rostand Dorge Kouemaha,Sturm,29,Eintracht Frankfurt,2
Srdjan Lakic,Sturm,28,Eintracht Frankfurt,33
Alexander Meier,Sturm,29,Eintracht Frankfurt,144
Olivier Occean,Sturm,30,Eintracht Frankfurt,2
Oliver Baumann,Tor,22,SC Freiburg,164
Fallou Diagne,Abwehr,22,SC Freiburg,71
Vegar Hedenstad Eggen,Abwehr,21,SC Freiburg,19
