Jaroslav Drobny,Tor,28,Hertha BSC,155
Christopher Gäng,Tor,20,Hertha BSC,-4
Sofian Chahed,Abwehr,25,Hertha BSC,10
Damian Leandro Cufré,Abwehr,30,Hertha BSC,-2
Arne Friedrich,Abwehr,29,Hertha BSC,88
Kaka,Abwehr,27,Hertha BSC,5
Fabian Lustenberger,Abwehr,20,Hertha BSC,14
Lukasz Piszczek,Abwehr,23,Hertha BSC,8
Rodnei,Abwehr,22,Hertha BSC,1
Josip Simunic,Abwehr,30,Hertha BSC,135
Marc Stein,Abwehr,23,Hertha BSC,0
Steve Bergen von,Abwehr,25,Hertha BSC,17
Marko Babic,Mittelfeld,27,Hertha BSC,2
Cicero,Mittelfeld,23,Hertha BSC,90
Pal Dardai,Mittelfeld,32,Hertha BSC,66
Patrick Ebert,Mittelfeld,21,Hertha BSC,62
Lennart Hartmann,Mittelfeld,17,Hertha BSC,1
Gojko Kacar,Mittelfeld,21,Hertha BSC,42
Lucio,Mittelfeld,29,Hertha BSC,2
Maximilian Nicu,Mittelfeld,25,Hertha BSC,44
Amine Chermiti,Sturm,20,Hertha BSC,9
Valeri Domovchiyski,Sturm,21,Hertha BSC,38
Marko Pantelic,Sturm,29,Hertha BSC,57
Raffael,Sturm,23,Hertha BSC,54
Andrey Voronin,Sturm,29,Hertha BSC,97
Dennis Eilhoff,Tor,26,Arminia Bielefeld,162
Markus Bollmann,Abwehr,27,Arminia Bielefeld,6
Nils Fischer,Abwehr,21,Arminia Bielefeld,7
Nico Herzig,Abwehr,24,Arminia Bielefeld,13
Michael Lamey,Abwehr,28,Arminia Bielefeld,17
Andre Mijatovic,Abwehr,28,Arminia Bielefeld,42
Tobias Rau,Abwehr,26,Arminia Bielefeld,-1
Markus Schuler,Abwehr,31,Arminia Bielefeld,27
Daniel Halfar,Mittelfeld,20,Arminia Bielefeld,11
Zlatko Janjic,Mittelfeld,22,Arminia Bielefeld,9
Jonas Kamper,Mittelfeld,25,Arminia Bielefeld,-9
Rüdiger Kauf,Mittelfeld,33,Arminia Bielefeld,36
Oliver Kirch,Mittelfeld,25,Arminia Bielefeld,-26
Radim Kucera,Mittelfeld,34,Arminia Bielefeld,3
Alexander Laas,Mittelfeld,24,Arminia Bielefeld,6
Thorben Marx,Mittelfeld,27,Arminia Bielefeld,33
Vlad Munteanu,Mittelfeld,27,Arminia Bielefeld,-4
Siyabonga Nkosi,Mittelfeld,26,Arminia Bielefeld,1
Robert Tesche,Mittelfeld,21,Arminia Bielefeld,-3
Stefan Aigner,Sturm,20,Arminia Bielefeld,5
Christopher Katongo,Sturm,25,Arminia Bielefeld,-24
Berat Sadik,Sturm,21,Arminia Bielefeld,-4
Thilo Versick,Sturm,22,Arminia Bielefeld,1
Artur Wichniarek,Sturm,31,Arminia Bielefeld,75
Daniel Fernandes,Tor,24,VfL Bochum,66
Philipp Heerwagen,Tor,25,VfL Bochum,18
René Renno,Tor,29,VfL Bochum,-5
Philipp Bönig,Abwehr,28,VfL Bochum,17
Matias Concha,Abwehr,28,VfL Bochum,1
Patrick Fabian,Abwehr,20,VfL Bochum,9
Paul Freier,Abwehr,29,VfL Bochum,0
Christian Fuchs,Abwehr,22,VfL Bochum,71
Marcel Maltritz,Abwehr,29,VfL Bochum,34
Mergim Mavraj,Abwehr,22,VfL Bochum,29
Marc Pfertzel,Abwehr,27,VfL Bochum,22
Kevin Vogt,Abwehr,16,VfL Bochum,1
Anthar Yahia,Abwehr,26,VfL Bochum,20
Mimoun Azaouagh,Mittelfeld,25,VfL Bochum,20
Christoph Dabrowski,Mittelfeld,30,VfL Bochum,74
Joel Epalle,Mittelfeld,30,VfL Bochum,40
Danny Fuchs,Mittelfeld,32,VfL Bochum,1
Dennis Grote,Mittelfeld,21,VfL Bochum,24
Daniel Imhof,Mittelfeld,30,VfL Bochum,16
Shinji Ono,Mittelfeld,28,VfL Bochum,7
Oliver Schröder,Mittelfeld,28,VfL Bochum,17
Thomas Zdebel,Mittelfeld,35,VfL Bochum,29
Vahid Hashemian,Sturm,32,VfL Bochum,-16
Sinan Kaloglu,Sturm,27,VfL Bochum,11
Fernando Diego Klimowicz,Sturm,34,VfL Bochum,14
Marcin Mieciel,Sturm,32,VfL Bochum,-1
Stanislav Sestak,Sturm,25,VfL Bochum,36
Christian Vander,Tor,27,Werder Bremen,26
Tim Wiese,Tor,26,Werder Bremen,126
Niklas Andersen,Abwehr,19,Werder Bremen,1
Sebastian Boenisch,Abwehr,21,Werder Bremen,-1
Per Mertesacker,Abwehr,23,Werder Bremen,95
