Fabian Giefer,Tor,28,FC Augsburg,-2
Gregor Kobel,Tor,20,FC Augsburg,58
Andreas Luthe,Tor,31,FC Augsburg,43
Simon Asta,Abwehr,17,FC Augsburg,-6
Jan-Ingwer Callsen-Bracker,Abwehr,33,FC Augsburg,1
Kevin Danso,Abwehr,19,FC Augsburg,-7
Raphael Framberger,Abwehr,22,FC Augsburg,-3
Felix Götze,Abwehr,20,FC Augsburg,9
Jeffrey Gouweleeuw,Abwehr,27,FC Augsburg,57
Martin Hinteregger,Abwehr,25,FC Augsburg,69
Christoph Janker,Abwehr,33,FC Augsburg,-3
Philipp Max,Abwehr,24,FC Augsburg,69
Reece Oxford,Abwehr,19,FC Augsburg,-28
Konstantinos Stafylidis,Abwehr,24,FC Augsburg,6
Jozo Stanic,Abwehr,19,FC Augsburg,1
Daniel Baier,Mittelfeld,34,FC Augsburg,45
Caiuby,Mittelfeld,30,FC Augsburg,12
Michael Gregoritsch,Mittelfeld,24,FC Augsburg,54
André Hahn,Mittelfeld,27,FC Augsburg,41
Fredrik Jensen,Mittelfeld,20,FC Augsburg,-4
Rani Khedira,Mittelfeld,24,FC Augsburg,81
Ja-Cheol Koo,Mittelfeld,29,FC Augsburg,6
Jan Moravek,Mittelfeld,28,FC Augsburg,-2
Jonathan Schmid,Mittelfeld,28,FC Augsburg,47
Georg Teigl,Mittelfeld,27,FC Augsburg,-1
Sergio Cordova,Sturm,20,FC Augsburg,28
Alfred Finnbogason,Sturm,29,FC Augsburg,60
Dong-Won Ji,Sturm,27,FC Augsburg,17
Marco Richter,Sturm,20,FC Augsburg,32
Julian Schieber,Sturm,29,FC Augsburg,1
Rune Jarstein,Tor,33,Hertha BSC,176
Thomas Kraft,Tor,30,Hertha BSC,7
Florian Baak,Abwehr,19,Hertha BSC,1
Lukas Klünter,Abwehr,22,Hertha BSC,4
Derrick Luckassen,Abwehr,23,Hertha BSC,-6
Fabian Lustenberger,Abwehr,30,Hertha BSC,46
Maximilian Mittelstädt,Abwehr,21,Hertha BSC,9
Peter Pekarik,Abwehr,31,Hertha BSC,-3
Marvin Plattenhardt,Abwehr,26,Hertha BSC,21
Karim Rekik,Abwehr,23,Hertha BSC,34
Niklas Stark,Abwehr,23,Hertha BSC,61
Jordan Torunarigha,Abwehr,20,Hertha BSC,28
Palko Dardai,Mittelfeld,19,Hertha BSC,2
Vladimir Darida,Mittelfeld,27,Hertha BSC,4
Javairo Dilrosun,Mittelfeld,20,Hertha BSC,36
Ondrej Duda,Mittelfeld,23,Hertha BSC,102
Marko Grujic,Mittelfeld,22,Hertha BSC,77
Dennis Jastrzembski,Mittelfeld,18,Hertha BSC,5
Salomon Kalou,Mittelfeld,32,Hertha BSC,70
Valentino Lazaro,Mittelfeld,22,Hertha BSC,71
Mathew Leckie,Mittelfeld,27,Hertha BSC,27
Arne Maier,Mittelfeld,19,Hertha BSC,41
Ciljan Per Skjelbred,Mittelfeld,31,Hertha BSC,27
Vedad Ibisevic,Sturm,33,Hertha BSC,77
Pascal Köpke,Sturm,22,Hertha BSC,8
Davie Selke,Sturm,23,Hertha BSC,52
Stefanos Kapino,Tor,24,Werder Bremen,3
Jiri Pavlenka,Tor,26,Werder Bremen,162
