Mohamed Amsif,Tor,24,FC Augsburg,2
Marwin Hitz,Tor,25,FC Augsburg,86
Alexander Manninger,Tor,36,FC Augsburg,16
Jan-Ingwer Callsen-Bracker,Abwehr,28,FC Augsburg,97
Marcel Jong de,Abwehr,26,FC Augsburg,5
Jeong-Ho Hong,Abwehr,23,FC Augsburg,24
Ragnar Klavan,Abwehr,27,FC Augsburg,84
Matthias Ostrzolek,Abwehr,23,FC Augsburg,58
Ronny Philp,Abwehr,24,FC Augsburg,9
Dominik Reinhardt,Abwehr,28,FC Augsburg,1
Paul Verhaegh,Abwehr,29,FC Augsburg,86
Kevin Vogt,Abwehr,21,FC Augsburg,68
Daniel Baier,Mittelfeld,29,FC Augsburg,148
Alexander Esswein,Mittelfeld,23,FC Augsburg,15
André Hahn,Mittelfeld,22,FC Augsburg,153
Raphael Holzhauser,Mittelfeld,20,FC Augsburg,15
Dominik Kohr,Mittelfeld,19,FC Augsburg,7
Jan Moravek,Mittelfeld,23,FC Augsburg,7
Erik Thommy,Mittelfeld,18,FC Augsburg,1
Tobias Werner,Mittelfeld,28,FC Augsburg,123
Halil Altintop,Sturm,30,FC Augsburg,113
Raul Bobadilla,Sturm,26,FC Augsburg,8
Mathias Fetsch,Sturm,24,FC Augsburg,1
Dong-Won Ji,Sturm,22,FC Augsburg,11
Arkadiusz Milik,Sturm,19,FC Augsburg,11
Sascha Mölders,Sturm,28,FC Augsburg,19
Panagiotis Vlachodimos,Sturm,21,FC Augsburg,1
Marius Gersbeck,Tor,18,Hertha BSC,4
Rune Jarstein,Tor,28,Hertha BSC,4
Thomas Kraft,Tor,25,Hertha BSC,150
Anthony John Brooks,Abwehr,20,Hertha BSC,30
Fabian Holland,Abwehr,23,Hertha BSC,0
Christoph Janker,Abwehr,28,Hertha BSC,-7
Levan Kobiashvili,Abwehr,36,Hertha BSC,26
Sebastian Langkamp,Abwehr,25,Hertha BSC,74
Fabian Lustenberger,Abwehr,25,Hertha BSC,72
Peter Pekarik,Abwehr,26,Hertha BSC,48
Nico Schulz,Abwehr,20,Hertha BSC,13
Johannes Bergh den van,Abwehr,26,Hertha BSC,16
Alexander Baumjohann,Mittelfeld,26,Hertha BSC,28
Änis Ben-Hatira,Mittelfeld,25,Hertha BSC,44
Tolga Cigerci,Mittelfeld,21,Hertha BSC,44
Hajime Hosogai,Mittelfeld,27,Hertha BSC,85
Peer Kluge,Mittelfeld,32,Hertha BSC,3
Hany Mukhtar,Mittelfeld,18,Hertha BSC,-4
Marcel Ndjeng,Mittelfeld,31,Hertha BSC,21
Peter Niemeyer,Mittelfeld,29,Hertha BSC,19
Ronny,Mittelfeld,27,Hertha BSC,51
Ciljan Per Skjelbred,Mittelfeld,26,Hertha BSC,62
Sami Allagui,Sturm,27,Hertha BSC,68
Adrian Ramos,Sturm,27,Hertha BSC,142
Sandro Wagner,Sturm,25,Hertha BSC,13
Daniel Davari,Tor,25,Eintracht Braunschweig,103
Marjan Petkovic,Tor,34,Eintracht Braunschweig,0
Ermin Bicakcic,Abwehr,23,Eintracht Braunschweig,72
Marco Caligiuri,Abwehr,29,Eintracht Braunschweig,-7
Marcel Correia,Abwehr,24,Eintracht Braunschweig,16
Deniz Dogan,Abwehr,33,Eintracht Braunschweig,18
Omar Elabdellaoui,Abwehr,21,Eintracht Braunschweig,13
Matthias Henn,Abwehr,28,Eintracht Braunschweig,-3
Benjamin Kessel,Abwehr,25,Eintracht Braunschweig,-4
Timo Perthel,Abwehr,24,Eintracht Braunschweig,-19
Ken Reichel,Abwehr,26,Eintracht Braunschweig,-15
Norman Theuerkauf,Abwehr,26,Eintracht Braunschweig,-5
Mirko Boland,Mittelfeld,26,Eintracht Braunschweig,49
Jan Hochscheidt,Mittelfeld,25,Eintracht Braunschweig,12
Salim Khelifi,Mittelfeld,19,Eintracht Braunschweig,1
Gianluca Korte,Mittelfeld,22,Eintracht Braunschweig,2
Kevin Kratz,Mittelfeld,26,Eintracht Braunschweig,4
Havard Nielsen,Mittelfeld,20,Eintracht Braunschweig,15
Marc Pfitzner,Mittelfeld,28,Eintracht Braunschweig,13
Damir Vrancic,Mittelfeld,27,Eintracht Braunschweig,3
Jan Washausen,Mittelfeld,24,Eintracht Braunschweig,1
Orhan Ademi,Sturm,21,Eintracht Braunschweig,15
Karim Bellarabi,Sturm,23,Eintracht Braunschweig,58
Simeon Jackson,Sturm,26,Eintracht Braunschweig,-17
Dennis Kruppke,Sturm,33,Eintracht Braunschweig,-25
Domi Kumbela,Sturm,29,Eintracht Braunschweig,29
Torsten Oehrl,Sturm,27,Eintracht Braunschweig,9
Sebastian Mielitz,Tor,24,Werder Bremen,48
Raphael Wolf,Tor,25,Werder Bremen,76
Luca Caldirola,Abwehr,22,Werder Bremen,11
Santiago Garcia,Abwehr,25,Werder Bremen,40
Theodor Selassie Gebre,Abwehr,26,Werder Bremen,-10
Aleksandar Ignjovski,Abwehr,22,Werder Bremen,3
Assani Lukimya,Abwehr,27,Werder Bremen,-17
Sebastian Prödl,Abwehr,26,Werder Bremen,76
Lukas Schmitz,Abwehr,24,Werder Bremen,-9
Levent Aycicek,Mittelfeld,19,Werder Bremen,6
Philipp Bargfrede,Mittelfeld,24,Werder Bremen,51
Mehmet Ekici,Mittelfeld,23,Werder Bremen,16
Eljero Elia,Mittelfeld,26,Werder Bremen,20
Clemens Fritz,Mittelfeld,32,Werder Bremen,2
Aaron Hunt,Mittelfeld,26,Werder Bremen,127
Zlatko Junuzovic,Mittelfeld,25,Werder Bremen,58
Martin Kobylanski,Mittelfeld,19,Werder Bremen,1
Felix Kroos,Mittelfeld,22,Werder Bremen,12
Cedrick Makiadi,Mittelfeld,29,Werder Bremen,-2
Ludovic Obraniak,Mittelfeld,28,Werder Bremen,3
Tom Trybull,Mittelfeld,20,Werder Bremen,2
Özkan Yildirim,Mittelfeld,20,Werder Bremen,2
Marko Arnautovic,Sturm,24,Werder Bremen,1
Franco Santo Di,Sturm,24,Werder Bremen,0
Melvyn Lorenzen,Sturm,18,Werder Bremen,2
Nils Petersen,Sturm,24,Werder Bremen,18
Davie Selke,Sturm,18,Werder Bremen,2
Mitchell Langerak,Tor,24,Borussia Dortmund,18
Roman Weidenfeller,Tor,32,Borussia Dortmund,144
Sven Bender,Abwehr,24,Borussia Dortmund,68
Erik Durm,Abwehr,21,Borussia Dortmund,59
Manuel Friedrich,Abwehr,33,Borussia Dortmund,19
Kevin Großkreutz,Abwehr,25,Borussia Dortmund,104
Koray Günter,Abwehr,18,Borussia Dortmund,1
Mats Hummels,Abwehr,24,Borussia Dortmund,102
Lukasz Piszczek,Abwehr,28,Borussia Dortmund,55
Marian Sarr,Abwehr,18,Borussia Dortmund,-2
Marcel Schmelzer,Abwehr,25,Borussia Dortmund,50
Sokratis,Abwehr,25,Borussia Dortmund,108
Neven Subotic,Abwehr,24,Borussia Dortmund,34
Jakub Blaszczykowski,Mittelfeld,27,Borussia Dortmund,27
Ilkay Gündogan,Mittelfeld,22,Borussia Dortmund,0
Jonas Hofmann,Mittelfeld,21,Borussia Dortmund,50
Milos Jojic,Mittelfeld,21,Borussia Dortmund,40
