Mohamed Amsif,Tor,22,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,-4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Jentzsch,Tor,35,FC Augsburg,2,6,4,2,0,2,6,2,6,10,-2,0,0,0,0,0,0,4,2,2,6,0,0,0,6,2,2,2,2,0,8,2,4,2
Jan-Ingwer Callsen-Bracker,Abwehr,26,FC Augsburg,-2,-2,0,0,-2,7,0,-2,7,0,0,0,0,2,0,11,0,-2,-4,-2,0,-4,4,7,0,0,0,0,-4,0,-2,0,2,2
Marcel Jong de,Abwehr,24,FC Augsburg,-2,-2,-4,0,0,-2,2,0,0,0,0,0,0,0,0,2,-2,-4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas Roeck de,Abwehr,31,FC Augsburg,-2,-2,-6,-2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian Langkamp,Abwehr,23,FC Augsburg,0,0,0,0,0,-4,0,0,2,2,0,2,0,6,0,0,0,-2,2,12,2,-6,2,0,4,11,-4,2,2,4,7,7,2,2
Uwe Möhrle,Abwehr,31,FC Augsburg,-6,0,0,0,0,-2,-2,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthias Ostrzolek,Abwehr,21,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,2,0,2,2,-4,0,2,0,0
Dominik Reinhardt,Abwehr,26,FC Augsburg,0,0,0,0,0,-6,0,0,-2,0,-4,-2,-8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gibril Sankoh,Abwehr,28,FC Augsburg,0,0,2,-4,-6,-5,-2,-10,0,0,-10,0,0,0,-6,8,-2,0,0,0,0,0,2,-2,2,2,2,4,-4,2,0,0,2,2
Paul Verhaegh,Abwehr,27,FC Augsburg,-2,4,0,0,0,0,0,0,0,0,0,2,-2,0,-2,2,-2,-2,0,2,-2,0,2,0,4,-2,3,2,-2,2,0,2,2,7
Dawda Bah,Mittelfeld,27,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Baier,Mittelfeld,27,FC Augsburg,-2,3,4,-6,-1,-2,0,-2,-6,-4,-6,-2,3,0,-2,-2,-2,-6,4,3,-2,0,0,-2,6,2,0,3,2,0,-2,2,0,2
Axel Bellinghausen,Mittelfeld,28,FC Augsburg,3,0,-4,-4,0,1,-4,-6,1,8,2,0,0,0,0,0,0,0,0,0,0,0,-2,6,4,3,-2,7,1,2,-1,2,-4,0
Daniel Brinkmann,Mittelfeld,25,FC Augsburg,0,0,0,0,0,0,0,-4,0,-2,-6,-1,-4,6,-3,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Davids,Mittelfeld,24,FC Augsburg,-4,2,0,-2,-8,0,-4,-2,-4,-2,-6,-6,-4,-4,-4,0,0,0,0,0,0,-10,0,0,0,0,-6,0,0,0,2,0,0,0
Akaki Gogia,Mittelfeld,19,FC Augsburg,1,0,-4,0,0,-4,-4,0,-6,-6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hajime Hosogai,Mittelfeld,25,FC Augsburg,0,0,2,0,2,8,-4,-10,-2,4,-2,8,0,2,0,0,2,0,-1,-2,2,-6,2,0,6,2,2,2,-2,2,-2,4,0,2
Ja-Cheol Koo,Mittelfeld,22,FC Augsburg,0,0,0,0,0,-6,0,0,0,0,0,0,0,-6,-2,0,-6,-2,-2,0,-2,4,1,0,-2,8,3,8,10,-2,-2,-2,-2,8
Jan Moravek,Mittelfeld,21,FC Augsburg,0,3,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
Marcel Ndjeng,Mittelfeld,29,FC Augsburg,-6,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-6,0,-4,4,1,0,0,-4,-2,-2,-1,0,3,-2,0
Andrew Sinkala,Mittelfeld,32,FC Augsburg,0,0,-2,0,-4,0,0,0,0,0,0,0,0,1,0,0,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0
Tobias Werner,Mittelfeld,26,FC Augsburg,-6,0,0,0,-4,0,0,-6,0,0,0,-2,6,-4,-2,-2,-1,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,-4,0,0,0
Stephan Hain,Sturm,22,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,0,0,0,0,0,-4,-4,-6,0,0,0,0,0,0,0
Edmond Kapllani,Sturm,29,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Mayer,Sturm,23,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sascha Mölders,Sturm,26,FC Augsburg,12,5,-6,2,-2,-4,2,-4,-2,5,-2,0,0,3,5,0,-6,-4,-10,3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0
Torsten Oehrl,Sturm,25,FC Augsburg,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,-2,-2,5,-8,0,-2,-2,-2,12,3,2,-1,0,0,0,0,3,-2,-2,0
Nando Rafael,Sturm,27,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,1,0,0,0,-2
Sascha Burchert,Tor,21,Hertha BSC,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Thomas Kraft,Tor,23,Hertha BSC,4,2,2,4,6,2,-6,2,-4,8,4,2,4,4,2,4,6,2,2,4,0,6,-2,4,6,0,2,-2,4,2,6,4,2,6
Felix Bastians,Abwehr,23,Hertha BSC,-1,0,-2,0,-10,-4,-2,-2,1,-6,-4,0,0,2,-2,-4,-6,0,0,0,-6,-2,-6,1,-4,-6,2,-10,2,-4,-2,-8,-6,0
Maik Franz,Abwehr,29,Hertha BSC,-6,-2,2,0,0,0,0,0,0,0,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian Holland,Abwehr,21,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-2
Roman Hubnik,Abwehr,27,Hertha BSC,0,0,0,2,2,-2,2,6,-6,2,0,0,-4,-4,-6,-6,7,0,-2,-4,-6,2,-6,2,-6,-6,2,2,4,-3,0,0,-4,4
Christoph Janker,Abwehr,26,Hertha BSC,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-4,0,-4,-10,2,-8,0,0,0,0,-6,0
Levan Kobiashvili,Abwehr,34,Hertha BSC,-4,0,2,-2,2,0,0,2,-10,2,7,0,-6,1,0,-2,2,-2,-5,2,-10,0,-2,4,-9,0,2,5,2,-2,-4,0,0,4
Christian Lell,Abwehr,26,Hertha BSC,2,6,3,6,2,9,-9,0,-10,0,2,-2,0,2,3,0,0,-6,-6,0,0,0,0,-2,-2,-6,4,-2,2,2,-1,-8,-8,0
Fabian Lustenberger,Abwehr,23,Hertha BSC,0,0,0,0,0,0,0,0,-6,-2,0,0,-4,0,0,0,-2,0,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Mijatovic,Abwehr,31,Hertha BSC,-4,7,2,0,7,2,2,4,-10,0,2,-2,0,-4,0,-4,0,0,-6,0,-8,0,-4,0,0,0,0,0,0,0,0,0,0,0
Sebastian Neumann,Abwehr,20,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Änis Ben-Hatira,Mittelfeld,23,Hertha BSC,-6,0,0,0,0,0,0,10,-6,-8,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,-4,0,4,4,-4,-4,-6,0,-8,16
Patrick Ebert,Mittelfeld,24,Hertha BSC,-6,2,-2,7,4,-1,-2,-2,-10,-6,0,0,-2,-4,0,-2,-2,-2,-4,0,-6,-2,-6,0,0,0,0,0,0,0,0,-5,-6,-2
Alfredo Morales,Mittelfeld,21,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-10,0,0,0,0,0,0,0,0
Peter Niemeyer,Mittelfeld,27,Hertha BSC,2,-2,0,2,10,0,4,4,-6,0,-2,-2,6,2,0,-2,0,0,-2,0,-6,2,0,0,0,-6,2,-2,2,0,-6,-5,0,2
Andreas Ottl,Mittelfeld,26,Hertha BSC,-4,3,0,-2,2,0,4,4,-6,0,0,-4,0,2,-2,-2,0,-4,-4,-4,-16,0,0,0,0,-10,0,0,2,-4,0,-10,0,0
Fanol Perdedaj,Mittelfeld,20,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-2,-6,-4,-6
Ronny,Mittelfeld,25,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,4
Tunay Torun,Mittelfeld,21,Hertha BSC,-6,10,-4,0,4,4,-2,0,0,0,0,0,0,0,0,0,2,0,-6,0,0,0,0,-4,-6,0,0,0,0,0,14,-10,0,0
Marco Djuricin,Sturm,18,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
