Marcus Hesse,Tor,22,Alemannia Aachen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2
Kristian Nicht,Tor,24,Alemannia Aachen,-12,0,0,2,-6,4,2,2,-6,-6,8,4,6,-6,4,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,4,4,6,0,0
Stephan Straub,Tor,35,Alemannia Aachen,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,6,4,2,8,8,2,-4,0,0,0,0,0,0,0
Mirko Casper,Abwehr,24,Alemannia Aachen,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2
Sascha Dum,Abwehr,20,Alemannia Aachen,0,0,11,2,11,-1,0,2,0,1,-2,-2,0,0,0,0,0,0,0,0,0,2,2,-4,-6,0,0,0,0,0,-2,0,0,0
Nico Herzig,Abwehr,22,Alemannia Aachen,-2,0,0,2,4,0,4,2,-2,-2,0,-9,0,0,-6,9,-6,0,0,0,6,2,0,2,2,2,0,-8,-4,0,-2,-6,0,-8
Alexander Klitzpera,Abwehr,28,Alemannia Aachen,-6,0,2,0,0,0,0,0,0,0,0,0,2,-2,-6,0,-3,-6,2,-4,4,11,0,-4,2,0,-2,-4,0,-4,-6,-16,0,0
Jeffrey Leiwakabessy,Abwehr,25,Alemannia Aachen,-4,0,0,2,-2,0,0,-6,-2,-6,-2,-4,0,-2,-4,-4,-4,-6,2,-4,-2,0,-2,-2,0,0,0,-6,-2,0,-4,-6,-4,-4
Emil Noll,Abwehr,27,Alemannia Aachen,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moses Sichone,Abwehr,29,Alemannia Aachen,0,4,2,-2,4,-4,0,0,-2,-8,-2,-2,0,0,-6,0,0,-6,-2,-10,0,0,0,0,0,0,5,0,0,0,0,-6,-4,0
Thomas Stehle,Abwehr,25,Alemannia Aachen,0,0,0,0,0,0,7,0,-6,0,-2,0,0,0,0,-2,-6,0,0,0,0,2,-2,-2,0,0,0,-2,0,-2,-6,-6,-2,-6
Sergio Pinto Silva da,Mittelfeld,25,Alemannia Aachen,0,-4,0,-2,-4,-6,0,-6,0,-4,0,-2,-6,-2,-6,0,0,-2,-2,-4,0,0,0,0,4,-2,-4,-6,-4,6,-6,-10,-2,0
Cristian Fiel,Mittelfeld,26,Alemannia Aachen,0,0,3,0,0,0,0,0,-2,0,-6,-4,0,-4,7,-4,6,-2,-2,-4,0,0,0,0,0,0,0,1,0,-2,0,0,-2,-6
Matthias Heidrich,Mittelfeld,28,Alemannia Aachen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,0,0,0,0,0,0,-8,0,0,0,0,0,-2,0,-8,0,0
Manuel Junglas,Mittelfeld,17,Alemannia Aachen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwin Koen,Mittelfeld,27,Alemannia Aachen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmanuel Krontiris,Mittelfeld,23,Alemannia Aachen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
Matthias Lehmann,Mittelfeld,23,Alemannia Aachen,-6,0,0,0,0,0,0,0,0,-2,2,-6,0,4,-2,-4,-2,-6,-2,-4,-2,4,8,-2,0,2,2,-4,0,0,-2,-4,4,-6
Reiner Plaßhenrich,Mittelfeld,29,Alemannia Aachen,-6,-4,6,8,-2,-2,2,0,4,0,2,4,2,-2,-4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Laurentiu Reghecampf,Mittelfeld,30,Alemannia Aachen,-6,0,0,8,-2,1,-2,6,-4,-1,0,0,5,-1,0,7,7,4,0,2,-2,0,-2,6,-2,9,-1,-6,-2,0,-6,-8,3,-6
Sascha Rösler,Mittelfeld,28,Alemannia Aachen,0,-6,5,2,-8,2,9,0,-4,4,-2,-2,6,-2,0,0,0,0,-3,-3,0,0,4,0,8,2,2,0,1,0,-2,-6,-2,-6
Jan Schlaudraff,Mittelfeld,23,Alemannia Aachen,0,-2,13,19,-6,4,2,2,-2,-6,0,-1,12,-2,6,0,7,-2,0,0,2,2,-6,4,6,11,2,-8,-8,2,-4,0,0,0
Marius Ebbers,Sturm,28,Alemannia Aachen,-4,-2,-2,8,0,-6,5,-4,-1,-6,-2,-6,0,0,-1,-6,-6,3,-6,-6,0,0,0,0,0,0,0,0,0,-1,0,-6,-6,-6
Vedad Ibisevic,Sturm,21,Alemannia Aachen,0,0,0,0,0,0,0,0,-6,3,0,0,0,0,0,0,0,6,1,0,-2,-2,5,1,-4,-6,-2,-1,-2,0,-8,-10,0,-6
Szilard Nemeth,Sturm,28,Alemannia Aachen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6
Abdul Özgen,Sturm,19,Alemannia Aachen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Quotschalla,Sturm,18,Alemannia Aachen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Ellegaard,Tor,23,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Fiedler,Tor,31,Hertha BSC,4,2,4,4,2,2,0,2,-2,2,2,0,2,2,2,-6,2,0,0,-6,8,2,8,2,0,4,2,2,2,4,8,-2,3,2
Jerome Boateng,Abwehr,17,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-2,0,-2,0,-4,-4,0,0,0,0,0,-6,0,0
Sofian Chahed,Abwehr,23,Hertha BSC,0,0,-5,0,0,1,-6,0,-4,2,0,-8,-2,0,2,-5,0,0,0,0,0,0,0,0,0,0,-6,-2,-2,0,-2,0,-2,0
Malik Fathi,Abwehr,22,Hertha BSC,-2,2,-2,0,-2,0,5,2,0,0,2,-2,-2,3,-4,-6,0,2,-6,-6,-2,-6,4,-2,0,-2,0,0,0,-2,3,-6,-4,2
Arne Friedrich,Abwehr,27,Hertha BSC,2,2,0,2,-2,7,-2,2,-2,0,0,2,2,2,2,0,0,0,-6,11,2,0,0,-4,-2,0,0,0,0,0,4,-4,0,4
Gilberto,Abwehr,30,Hertha BSC,-6,6,-2,-2,0,0,0,0,0,3,9,3,7,2,-6,0,2,0,-6,6,0,0,-2,-6,-3,0,-4,-2,12,-2,13,5,2,3
Robert Müller,Abwehr,19,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Samba,Abwehr,22,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Schorch,Abwehr,17,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip Simunic,Abwehr,28,Hertha BSC,0,4,4,4,2,-4,-6,3,-6,2,-4,0,6,2,-1,-2,-2,2,0,0,0,0,2,-12,0,-2,-2,-9,0,-4,2,-16,0,0
Dick Burik van,Abwehr,32,Hertha BSC,2,2,2,2,0,2,-6,-2,0,0,5,9,4,-2,2,0,0,0,0,2,2,-2,4,7,0,0,-2,2,2,2,0,-6,-6,0
Amadeus Wallschläger,Abwehr,20,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yildiray Bastürk,Mittelfeld,27,Hertha BSC,-4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-10,-4,0,0,0,0,0,0,4,-6,4,-4,8,-8,-6,0
Ellery Cairo,Mittelfeld,27,Hertha BSC,-4,3,0,0,0,-6,1,-6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
