Marwin Hitz,Tor,27,FC Augsburg,4,4,-2,8,4,6,2,8,0,2,2,2,6,6,12,6,6,4,12,2,4,6,6,4,-2,2,0,4,0,4,4,4,4,0
Alexander Manninger,Tor,38,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Jan-Ingwer Callsen-Bracker,Abwehr,30,FC Augsburg,0,0,0,4,0,0,0,-4,-6,-8,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey Gouweleeuw,Abwehr,24,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,0,-2,-10,0,-2,0,-2,2,-4,2,-4,0
Jeong-Ho Hong,Abwehr,25,FC Augsburg,2,2,2,0,2,-6,-6,0,0,0,-6,0,0,0,0,7,4,4,2,2,-6,0,0,0,-6,0,-2,-8,5,0,2,0,-6,2
Christoph Janker,Abwehr,30,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,-4,0,0,0,-2,-2
Ragnar Klavan,Abwehr,29,FC Augsburg,-2,0,-2,0,6,-6,-4,2,0,-2,4,-6,2,2,0,0,2,0,0,2,-2,2,2,0,0,-4,-2,-6,-2,4,-2,4,0,0
Philipp Max,Abwehr,21,FC Augsburg,0,0,-4,0,0,0,0,0,-2,-4,0,-2,0,0,2,-2,2,-2,-4,0,-2,2,0,0,-2,2,-2,-8,-2,0,-2,2,-2,0
Daniel Opare,Abwehr,24,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-2,0,0,-4
Konstantinos Stafylidis,Abwehr,21,FC Augsburg,0,-2,0,0,0,-8,-2,-8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-2,0,-6,0,0,0,0,0,0,0,0
Paul Verhaegh,Abwehr,31,FC Augsburg,2,0,0,4,12,10,2,0,0,0,7,7,2,-4,2,0,2,2,0,0,-4,2,3,5,0,0,-2,0,0,0,0,0,0,0
Daniel Baier,Mittelfeld,31,FC Augsburg,2,0,-2,-2,0,-6,2,-2,0,-4,-2,-2,3,-2,0,2,2,2,-2,0,0,0,0,0,-4,2,0,-4,3,4,0,2,8,2
Caiuby,Mittelfeld,27,FC Augsburg,2,6,-4,0,0,0,0,0,-6,0,6,2,6,0,6,8,0,2,0,-4,-6,3,6,4,0,4,3,4,3,3,0,0,-2,-2
Alexander Esswein,Mittelfeld,25,FC Augsburg,4,-2,-4,8,10,-6,2,-6,-4,-6,0,0,11,0,6,-6,6,-2,-2,-4,-1,0,0,4,3,-6,0,0,-6,0,0,0,0,0
Markus Feulner,Mittelfeld,33,FC Augsburg,-4,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,-2,2,0,-2,0,0,2,0,0,0,8,-2,-3,0,0,0,-2,0,0
Dominik Kohr,Mittelfeld,21,FC Augsburg,0,-2,-2,-4,4,-4,-4,-2,-4,-6,0,-4,2,-2,0,1,0,0,-2,-2,-4,0,4,2,-4,-4,-2,1,0,2,0,-2,-3,-2
Ja-Cheol Koo,Mittelfeld,26,FC Augsburg,0,0,0,1,0,-3,4,-6,-2,-2,4,-2,8,-4,4,-2,0,0,0,-2,-6,8,3,-2,22,-1,2,6,0,-2,0,0,2,0
Jan Moravek,Mittelfeld,25,FC Augsburg,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0,0,0,4,0,-6,0,-6,0,2,0,0,0,0,0,0,0,0,0,0,-4
Piotr Trochowski,Mittelfeld,31,FC Augsburg,0,0,0,0,0,0,0,0,-2,-6,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
Tobias Werner,Mittelfeld,30,FC Augsburg,-2,-2,-6,-4,3,0,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
Albian Ajeti,Sturm,18,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0
Halil Altintop,Sturm,32,FC Augsburg,-4,1,-6,0,2,0,-4,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,0,10,-2,0,-2
Raul Bobadilla,Sturm,28,FC Augsburg,-9,0,2,-2,0,0,2,-6,0,3,5,-2,6,-2,11,2,1,-2,2,-6,1,0,2,0,0,0,0,-6,-4,0,0,0,2,0
Alfred Finnbogason,Sturm,26,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,7,-2,6,5,5,-2,5,9,10,2,0,5
Dong-Won Ji,Sturm,24,FC Augsburg,0,0,0,0,0,-5,0,0,0,0,-2,2,0,0,0,0,4,-4,-4,-4,0,-4,0,0,0,0,0,0,0,0,0,0,0,0
Tim Matavz,Sturm,26,FC Augsburg,0,0,-4,0,0,-6,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sascha Mölders,Sturm,30,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rune Jarstein,Tor,30,Hertha BSC,0,0,0,0,4,6,0,2,0,6,0,2,2,4,2,6,2,4,2,4,0,4,6,2,4,4,2,-6,0,4,0,8,2,6
Thomas Kraft,Tor,27,Hertha BSC,8,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Anthony John Brooks,Abwehr,22,Hertha BSC,0,0,-4,0,0,0,0,0,0,0,0,4,2,-4,9,7,4,0,-2,4,0,-2,2,0,-2,4,2,0,0,-2,0,0,0,0
Sebastian Langkamp,Abwehr,27,Hertha BSC,4,0,-6,3,2,0,0,0,0,6,-4,2,2,-2,0,4,4,2,0,6,0,2,0,0,0,0,0,0,-4,0,2,-4,0,4
Fabian Lustenberger,Abwehr,27,Hertha BSC,2,0,-2,7,2,4,2,6,2,2,-2,2,0,-2,6,6,4,0,-2,2,-2,-2,-2,0,-4,0,0,-6,0,0,2,-4,-4,0
Maximilian Mittelstädt,Abwehr,18,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
Peter Pekarik,Abwehr,28,Hertha BSC,2,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,2,0,-1,0,-4
Marvin Plattenhardt,Abwehr,23,Hertha BSC,0,-2,-4,2,0,3,0,2,-2,0,-4,-2,3,-2,5,11,6,2,5,0,4,2,2,2,0,2,5,-6,3,2,0,-6,0,2
Yanni Regäsel,Abwehr,19,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,2,0,-6,2,2,0,0,0,2,-2,-6,0,0,-2,-2,0,0,0,0,0,-2,2,0
Nico Schulz,Abwehr,22,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niklas Stark,Abwehr,20,Hertha BSC,0,0,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,-4,11,0,-6,-2,7,0,0,-4,-7
Johannes Bergh den van,Abwehr,28,Hertha BSC,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitchell Weiser,Abwehr,21,Hertha BSC,0,0,-4,1,2,6,0,7,5,11,-2,3,0,0,0,3,4,2,6,2,0,2,2,9,-2,2,0,-4,-2,0,2,0,-2,4
Alexander Baumjohann,Mittelfeld,28,Hertha BSC,0,0,0,0,0,1,0,1,-2,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
