Kamil Vacek,Mittelfeld,18,Arminia Bielefeld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac Boakye,Sturm,23,Arminia Bielefeld,0,0,-2,0,-4,0,-8,5,1,-2,15,-6,5,-2,-2,5,0,0,7,5,14,0,0,0,0,0,0,0,0,0,-2,0,0,0
Radomir Djalovic,Sturm,22,Arminia Bielefeld,0,0,0,0,-8,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,7,-6,0,0,0,-6,0,-2,-4,1
Marco Küntzel,Sturm,29,Arminia Bielefeld,-4,-4,0,0,0,0,0,-2,0,-4,-2,-6,0,-4,0,0,0,0,3,0,1,-2,-6,0,-2,-6,0,0,0,-4,0,5,0,0
Fatmir Vata,Sturm,33,Arminia Bielefeld,-2,-2,5,0,0,0,0,0,0,0,1,-4,-2,-6,0,3,0,-4,0,0,0,-4,4,-2,5,-6,-4,5,-2,0,0,-2,-2,0
Artur Wichniarek,Sturm,28,Arminia Bielefeld,3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,0,0,0,0,0,0,0,0,-6,-6,0,-4,0,0,0
Sibusiso Zuma,Sturm,30,Arminia Bielefeld,6,-2,2,-6,0,0,-4,0,11,11,11,-6,7,2,0,0,0,0,0,0,0,-6,-4,0,-4,-4,-2,0,0,0,0,0,0,0
Andreas Reinke,Tor,36,Werder Bremen,2,8,2,2,-4,2,6,4,4,4,2,-2,2,2,-6,-4,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Vander,Tor,24,Werder Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Tim Wiese,Tor,23,Werder Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,2,-4,-2,8,2,6,2,4,4,2,2
Frank Fahrenhorst,Abwehr,27,Werder Bremen,0,0,0,0,0,0,0,0,0,-8,0,0,2,-2,4,-2,0,7,-2,4,0,0,5,0,-6,-6,-2,2,4,2,2,-2,3,4
Naldo,Abwehr,22,Werder Bremen,-2,2,4,0,4,4,4,2,0,4,4,-6,9,-6,0,11,-2,-2,-6,4,-4,0,6,0,-6,-10,2,2,4,4,2,-2,2,3
Patrick Owomoyela,Abwehr,25,Werder Bremen,0,-2,4,2,2,-2,2,4,0,2,-2,-6,5,-3,0,0,4,0,0,2,0,2,2,0,-6,-8,0,0,-2,-3,0,-4,0,-2
Petri Pasanen,Abwehr,24,Werder Bremen,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-4,0,0,-2,-2,-2,0,-2,2,2,2
Jerome Polenz,Abwehr,18,Werder Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Schulz,Abwehr,22,Werder Bremen,-2,0,-1,2,-6,0,0,-2,-2,0,0,-2,2,0,-2,0,0,2,0,2,-2,-6,-2,2,-4,-2,-6,0,-2,-2,2,-2,0,-2
Davala Ümit,Abwehr,32,Werder Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jelle Damme van,Abwehr,21,Werder Bremen,0,0,0,0,0,7,-2,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leon Andreasen,Mittelfeld,22,Werder Bremen,0,0,2,0,6,0,0,0,-2,0,2,-6,0,0,-2,-2,2,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0
Frank Baumann,Mittelfeld,29,Werder Bremen,6,0,-4,2,-2,-6,0,2,2,0,2,0,10,-2,6,-2,2,-2,0,0,0,-2,4,0,0,0,0,0,0,0,0,0,0,0
Tim Borowski,Mittelfeld,25,Werder Bremen,0,5,6,6,0,-6,-2,10,9,-2,19,9,19,4,10,0,0,-2,-2,0,-6,2,4,2,-6,3,-1,-2,8,-4,-2,4,16,-2
Torsten Frings,Mittelfeld,28,Werder Bremen,5,2,6,8,10,1,6,0,6,2,10,2,2,-3,0,3,0,2,6,4,2,6,0,6,-4,0,-6,0,0,0,0,0,2,2
Aaron Hunt,Mittelfeld,18,Werder Bremen,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Jensen,Mittelfeld,26,Werder Bremen,0,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,7,-4,0,0,0,-2,-8,-2,-6,-6,6,0,2,-4,5,-2
Pekka Lagerblom,Mittelfeld,22,Werder Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johan Micoud,Mittelfeld,32,Werder Bremen,3,0,0,6,11,-2,2,3,3,-8,8,-2,3,4,7,13,10,-1,6,2,-6,0,7,-2,-6,0,12,-2,8,-2,4,15,0,0
Jurica Vranjes,Mittelfeld,25,Werder Bremen,-2,6,0,4,0,0,0,-2,0,-2,0,0,0,2,0,0,2,0,0,-4,0,0,0,-4,-10,-6,2,2,0,2,0,0,0,0
Ivan Klasnic,Sturm,25,Werder Bremen,14,7,7,11,11,0,5,2,15,-2,-2,0,0,0,0,1,0,-6,8,-2,-6,5,5,-2,-6,-6,0,-4,1,0,-2,3,14,5
Miroslav Klose,Sturm,27,Werder Bremen,15,8,0,14,9,0,7,0,19,0,10,11,17,0,0,12,6,0,0,0,0,0,5,3,-4,5,10,6,10,-4,-2,16,18,10
Nelson Valdez,Sturm,21,Werder Bremen,0,0,0,0,0,0,0,9,1,-2,0,2,2,7,5,2,-2,-4,12,0,-2,3,0,0,0,2,19,-4,-2,1,2,-2,-2,0
Dennis Gentenaar,Tor,29,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,0,6,6,6,2,10,4,0
Roman Weidenfeller,Tor,24,Borussia Dortmund,0,-2,4,2,6,2,2,8,2,0,2,6,6,4,4,8,2,-2,10,6,6,8,6,0,0,0,2,0,0,0,0,0,0,0
Markus Brzenska,Abwehr,21,Borussia Dortmund,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,0,0,0,-2,4,9,2,0,4,-4,2,2,0,0,1,-2,2,0,-4,-4
Dede,Abwehr,27,Borussia Dortmund,-2,2,0,2,-2,2,0,-2,-4,0,3,-6,2,-2,0,0,0,-2,0,-2,0,-2,2,-2,0,13,3,-6,0,6,7,-1,2,-2
Philipp Degen,Abwehr,22,Borussia Dortmund,0,-6,4,0,-4,-2,-6,2,0,0,1,0,0,2,-6,-2,0,1,0,6,-2,-2,-2,-4,-2,4,-4,0,0,-2,2,-4,0,7
Uwe Hünemeier,Abwehr,19,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Christoph Metzelder,Abwehr,24,Borussia Dortmund,-4,-6,-2,0,-2,3,1,6,-8,5,0,0,2,0,-2,-6,-2,-6,0,0,0,0,0,0,0,0,0,2,0,0,2,-6,-2,0
Christian Wörns,Abwehr,33,Borussia Dortmund,-2,2,2,4,-4,2,-2,0,-6,2,2,-2,0,2,2,0,0,11,2,2,2,4,4,11,4,2,4,3,0,2,2,7,0,0
Delron Buckley,Mittelfeld,27,Borussia Dortmund,-4,-8,0,-2,0,0,0,0,0,-8,0,-8,-2,0,-2,-8,-4,0,0,0,0,0,-6,2,0,3,0,-6,0,-6,0,-10,0,0
Nizamettin Caliskan,Mittelfeld,18,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
Sebastian Kehl,Mittelfeld,25,Borussia Dortmund,0,0,0,6,-4,-6,2,2,0,6,8,-2,2,0,0,-2,6,2,4,-4,-2,0,-2,-1,2,2,8,0,-6,0,0,-2,-2,0
Florian Kringe,Mittelfeld,22,Borussia Dortmund,-2,-1,0,-2,0,-6,-2,-6,-2,2,4,-2,3,2,2,-2,8,0,0,0,0,0,-2,-6,-2,6,8,-6,-6,-2,12,-6,-2,-2
Andre Marc Kruska,Mittelfeld,18,Borussia Dortmund,0,0,0,-2,0,0,0,0,0,0,2,-2,4,2,-2,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
