Christian Fiedler,Tor,26,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,2,6,2,-2,4,4,-6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabor Kiraly,Tor,25,Hertha BSC,4,4,2,-2,2,4,2,2,-6,2,6,2,0,0,0,0,0,0,0,0,0,2,6,4,2,2,12,4,2,4,2,4,2,4
Michael Hartmann,Abwehr,27,Hertha BSC,-2,0,-4,-4,-4,0,0,7,-6,0,0,0,2,0,0,0,3,-4,-6,0,0,1,5,4,-2,0,0,-2,-6,7,-2,-8,7,2
Kostas Konstantinidis,Abwehr,28,Hertha BSC,0,0,0,0,0,0,0,-2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denis Lapaczinski,Abwehr,19,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,-2,0,0,0,0,-2,2,-2,5,9,-4,0,-2,0,0,0,0
Marko Rehmer,Abwehr,29,Hertha BSC,4,0,2,2,0,-4,0,0,-4,7,0,2,0,7,0,4,2,2,0,-2,-6,0,0,-2,0,0,0,0,0,0,0,0,0,0
Josip Simunic,Abwehr,23,Hertha BSC,0,2,-9,0,0,-2,-6,0,0,5,-2,4,0,0,2,-2,0,2,0,-4,0,0,4,4,3,2,-2,2,0,4,-4,-4,4,2
Dick Burik van,Abwehr,27,Hertha BSC,0,-2,4,-2,6,0,-2,4,-6,0,0,11,4,2,2,2,0,0,0,0,-2,-2,0,0,0,4,0,0,-2,0,-2,-12,0,2
Stefan Beinlich,Mittelfeld,29,Hertha BSC,2,-2,6,-2,0,0,-2,-2,0,0,0,0,-2,0,0,0,0,0,0,2,-2,0,8,4,6,5,-2,0,-2,5,-3,0,4,4
Pal Dardai,Mittelfeld,25,Hertha BSC,0,0,0,0,0,0,0,-2,0,4,3,0,1,-2,8,0,8,-2,-2,-4,0,-2,2,2,-2,3,4,-2,-2,0,-6,0,2,-2
Sebastian Deisler,Mittelfeld,21,Hertha BSC,4,0,14,0,-2,6,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0
