Jaroslav Drobny,Tor,28,Hertha BSC,4,2,-2,6,4,4,10,2,-2,2,0,4,2,4,2,-6,10,4,3,8,-2,2,-6,2,2,0,2,2,8,4,2,4,4,4
Christopher Gäng,Tor,20,Hertha BSC,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofian Chahed,Abwehr,25,Hertha BSC,0,0,-2,0,0,-6,-2,0,2,2,-6,2,1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damian Leandro Cufré,Abwehr,30,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0
Arne Friedrich,Abwehr,29,Hertha BSC,0,2,0,0,2,2,3,6,2,2,-2,2,-2,2,-2,-2,6,4,0,4,2,2,2,6,0,-2,0,0,0,0,0,0,0,0
Kaka,Abwehr,27,Hertha BSC,0,-6,-2,0,-2,0,0,0,2,0,0,0,0,0,0,-6,2,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0
Fabian Lustenberger,Abwehr,20,Hertha BSC,0,0,-1,0,0,-4,0,-2,-2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz Piszczek,Abwehr,23,Hertha BSC,-2,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,5,-2,0,-8
Rodnei,Abwehr,22,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,0,-2,0,-4,-2,0,0,0,0,0,0,0
Josip Simunic,Abwehr,30,Hertha BSC,2,0,0,2,4,0,2,2,0,0,-4,6,6,4,0,2,0,2,6,6,6,4,2,6,-4,0,-2,11,6,-2,8,2,4,-4
Marc Stein,Abwehr,23,Hertha BSC,2,0,-6,-4,2,-8,0,-2,0,-4,-6,0,-2,-2,-2,-4,-2,-2,-2,2,-8,-2,2,0,0,0,-6,-6,-2,2,2,2,0,-8
Steve Bergen von,Abwehr,25,Hertha BSC,0,0,-10,-6,0,0,-2,0,0,0,0,0,0,0,0,0,0,2,-4,0,0,0,0,0,0,-2,0,2,4,-4,2,4,4,-8
Marko Babic,Mittelfeld,27,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-6,0,0,0,0,0,0,0,0,0
Cicero,Mittelfeld,23,Hertha BSC,0,-2,-6,6,3,-2,0,-2,6,-1,-2,0,8,11,-2,-6,4,-2,-2,0,10,5,-2,2,0,-2,2,2,0,2,2,4,-4,-8
Pal Dardai,Mittelfeld,32,Hertha BSC,0,0,0,0,0,0,-2,2,0,2,-6,2,2,0,0,0,3,0,0,2,2,8,2,4,-2,-2,0,3,0,2,2,0,-4,-4
Patrick Ebert,Mittelfeld,21,Hertha BSC,8,3,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,-4,5,1,3,7,2,0,-4,-2,0,8,0,5,6,-6,-4
Lennart Hartmann,Mittelfeld,17,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gojko Kacar,Mittelfeld,21,Hertha BSC,0,-2,-4,6,8,0,0,4,-2,-2,-6,0,0,6,8,-2,-2,0,0,0,0,0,0,0,-4,0,0,-4,-2,8,0,-2,-4,-6
Lucio,Mittelfeld,29,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maximilian Nicu,Mittelfeld,25,Hertha BSC,0,0,0,0,-2,-6,-2,11,-2,3,-6,3,5,1,-2,-2,6,2,2,2,-2,-2,-4,3,-2,2,-6,-6,-4,0,0,0,0,0
Amine Chermiti,Sturm,20,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Valeri Domovchiyski,Sturm,21,Hertha BSC,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marko Pantelic,Sturm,29,Hertha BSC,8,5,-1,-3,-4,-6,-10,0,-2,9,-6,-4,0,0,3,0,1,16,0,0,0,0,0,0,0,0,0,-4,1,3,7,6,-2,-6
Raffael,Sturm,23,Hertha BSC,7,-2,-4,-2,-2,-8,-6,5,-1,-6,0,-4,-8,5,2,-6,4,-2,-6,5,0,-2,7,-2,-2,9,4,7,0,-2,9,-4,0,-6
Andrey Voronin,Sturm,29,Hertha BSC,0,0,0,2,-4,-6,7,-2,0,10,-5,5,2,-2,5,-2,-2,1,9,14,-2,9,19,9,2,-2,-8,0,0,0,-2,0,-6,-4
Dennis Eilhoff,Tor,26,Arminia Bielefeld,0,-4,-2,0,2,8,-2,-2,10,2,6,6,8,6,2,8,4,6,0,-6,6,4,4,8,4,2,2,10,2,2,2,4,-6,-2
Markus Bollmann,Abwehr,27,Arminia Bielefeld,0,0,-4,-6,0,0,0,-6,4,-2,-6,0,0,0,0,0,-2,2,-2,0,0,-6,2,0,0,-6,-4,0,-2,-2,2,0,0,0
Nils Fischer,Abwehr,21,Arminia Bielefeld,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nico Herzig,Abwehr,24,Arminia Bielefeld,0,0,0,0,2,-2,3,-6,0,-2,-4,-2,0,2,-2,2,0,0,0,0,0,-2,2,0,-4,-4,0,0,0,0,0,0,-4,-4
Michael Lamey,Abwehr,28,Arminia Bielefeld,-2,-2,-2,0,0,-4,-4,0,2,-4,0,0,-2,-2,-2,0,0,5,0,0,0,0,0,0,0,0,-1,-2,-2,0,0,-2,-4,0
Andre Mijatovic,Abwehr,28,Arminia Bielefeld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,7,2,0,0,6,-4,-2,2,-4,-2,-2,-11,0,2
