Gabor Kiraly,Tor,24,Hertha BSC,2,2,2,0,-2,-2,2,6,2,4,4,6,0,4,-2,2,2,2,-4,2,-2,0,2,6,2,-6,0,2,4,-2,4,2,2,4
Michael Hartmann,Abwehr,26,Hertha BSC,-1,11,13,-2,-2,-1,4,4,4,-2,6,-4,-4,-2,-2,-2,-6,-1,0,-2,-6,-6,-4,-2,-4,-6,1,-2,-2,-4,5,0,-2,-2
Kostas Konstantinidis,Abwehr,27,Hertha BSC,0,-2,0,0,0,0,0,0,0,4,2,-6,-8,11,0,0,0,0,3,-4,0,0,4,-2,2,-4,2,4,0,3,0,-2,-2,0
Marko Rehmer,Abwehr,28,Hertha BSC,-2,7,-4,0,0,-6,-6,2,2,0,3,0,0,2,-2,-2,-4,-4,0,0,0,0,0,2,0,0,2,-4,11,0,3,2,-1,-2
Anthony Sanneh,Abwehr,29,Hertha BSC,0,0,0,0,-4,0,0,0,-4,-2,2,-2,0,0,0,0,0,0,0,0,-6,0,-6,0,0,0,0,0,0,0,0,0,0,0
Josip Simunic,Abwehr,22,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,2,0,-8,2,0,0,0,-6,2,0,0,0,2,0,0,0
Dick Burik van,Abwehr,26,Hertha BSC,-4,2,2,0,4,-6,-2,0,-4,2,2,0,0,7,-2,0,-2,0,0,0,-4,0,7,-2,2,2,4,-6,4,2,4,-2,4,2
Stefan Beinlich,Mittelfeld,28,Hertha BSC,-2,20,4,-3,-2,4,0,10,3,-1,13,-6,0,0,0,-6,-4,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pal Dardai,Mittelfeld,24,Hertha BSC,0,0,0,0,0,0,0,2,0,0,0,0,-4,2,1,-6,-2,-2,0,0,-6,-4,8,0,6,0,4,-2,-5,0,0,0,0,-2
Sebastian Deisler,Mittelfeld,20,Hertha BSC,0,1,0,-2,-2,-2,0,3,0,-6,0,-6,0,8,0,-6,-3,0,-2,4,0,0,0,0,0,2,7,6,5,8,5,4,6,5
Benjamin Köhler,Mittelfeld,19,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Maas,Mittelfeld,30,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2
Thorben Marx,Mittelfeld,19,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Schmidt,Mittelfeld,26,Hertha BSC,0,2,2,-2,0,0,-1,4,2,2,2,0,-4,4,0,0,0,0,0,0,-4,0,0,2,2,0,2,6,2,2,2,2,0,2
René Tretschok,Mittelfeld,31,Hertha BSC,-2,6,0,-2,0,-2,0,0,2,0,2,-2,-4,1,6,0,0,-2,3,6,4,-2,2,-6,-4,0,0,0,0,-2,2,-2,0,0
Sixten Veit,Mittelfeld,30,Hertha BSC,0,0,0,0,0,0,0,0,0,0,0,-6,-6,0,0,0,0,0,0,0,0,0,0,0,-4,-6,0,0,0,0,0,0,0,0
