Mohamed Amsif,Tor,23,FC Augsburg,0,0,6,4,-2,4,-2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,-2,8,-6,6,2,0,0,0,0,0,0,0
Simon Jentzsch,Tor,36,FC Augsburg,0,-2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Manninger,Tor,35,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,2,4,0,0,0,0,0,0,2,2,2,4,0,4
Jan-Ingwer Callsen-Bracker,Abwehr,27,FC Augsburg,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-6,-1,-4,0,2,0,0,0,-2,0,6,-2,11,2,-2,-2,4,0,-4,0,6
Marcel Jong de,Abwehr,25,FC Augsburg,0,-2,0,-4,0,-2,2,-2,-2,-8,0,0,-2,-6,-2,-4,0,0,0,0,3,-4,0,0,0,0,0,0,0,0,5,-2,0,0
Ragnar Klavan,Abwehr,26,FC Augsburg,0,0,0,0,-2,-2,2,-2,4,-6,-4,0,2,-2,2,-4,-2,0,2,0,0,-6,2,2,-2,4,0,-2,-2,0,0,-6,-4,-2
Sebastian Langkamp,Abwehr,24,FC Augsburg,0,-6,2,-4,0,6,2,-2,0,-2,-6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthias Ostrzolek,Abwehr,22,FC Augsburg,2,0,-4,0,0,0,0,0,0,-4,-1,-2,2,-2,-4,0,-4,-2,0,2,0,0,3,2,-2,2,0,-4,0,0,0,0,-6,0
Michael Parkhurst,Abwehr,28,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0
Ronny Philp,Abwehr,23,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominik Reinhardt,Abwehr,27,FC Augsburg,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0
Gibril Sankoh,Abwehr,29,FC Augsburg,0,-2,-2,0,-6,0,0,0,0,0,0,-2,-6,-4,-4,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Verhaegh,Abwehr,28,FC Augsburg,0,0,0,-6,-2,-2,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-4,2,0,2,-2,-2,-2
Kevin Vogt,Abwehr,20,FC Augsburg,0,0,0,0,0,0,4,-2,6,-2,-4,-2,3,0,0,-4,-6,0,0,4,0,-4,0,2,-6,-2,-2,7,0,-16,0,0,-2,0
Daniel Baier,Mittelfeld,28,FC Augsburg,4,3,0,0,-1,4,8,0,0,-2,0,-2,0,0,0,0,-2,1,0,-2,0,-2,2,2,0,2,2,10,2,0,2,2,0,0
André Hahn,Mittelfeld,21,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,3,-1,-4,0,-4,-2,-4,1,-2,-2,2
Ja-Cheol Koo,Mittelfeld,23,FC Augsburg,-4,-4,0,0,0,0,0,0,0,0,-2,6,0,6,-4,-2,-4,8,2,5,4,-4,3,-2,-2,-6,0,0,0,0,0,0,0,0
Jan Moravek,Mittelfeld,22,FC Augsburg,-6,-4,0,-6,0,-6,-2,0,-6,-6,0,0,0,0,0,0,0,0,-2,6,-2,0,0,0,0,0,0,-6,6,-2,2,2,2,-2
Knowledge Musona,Mittelfeld,22,FC Augsburg,-4,-2,0,0,0,-4,3,0,-2,-2,-2,0,0,0,0,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Ottl,Mittelfeld,27,FC Augsburg,-2,-2,-2,-4,-6,0,0,0,0,-2,0,-6,0,-4,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0
Milan Petrzela,Mittelfeld,29,FC Augsburg,0,0,-4,-6,-6,-4,0,0,0,0,0,0,0,-2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somen Tchoyi,Mittelfeld,29,FC Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tobias Werner,Mittelfeld,27,FC Augsburg,0,2,-2,2,6,0,10,-4,-2,-6,0,-6,0,0,6,2,-3,7,-2,-2,0,0,2,8,0,-1,0,1,4,0,1,-4,-2,9
Aristide Bancé,Sturm,27,FC Augsburg,-4,-6,-6,0,-4,0,-2,-2,-6,-6,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
